Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,20010630, 88.5,     , 56.2,     , 72.4, 72.4, 52.9, 60.6,  13, 242,  13, 242,     ,     ,    ,    ,26.16,30.09,30.29,21 ,0746,29.29,12 ,1941, 1.69, 1.70, 1.22, 7-8 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,16, 0, 0, 0, 6, 1, 8, 3, 0, 47,330, 09,147,360, 12,    ,  3.9,144, 10.9,   .4,  8.1
03016,20010630, 88.7,     , 47.5,     , 68.1,   .0, 30.2, 49.7,  52, 152, 255, 256,     ,     ,    ,    ,24.51,30.06,30.20,27 ,0747,29.31, 3 ,1701, 0.38, 0.00, 0.29, 24  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,18, 0, 1, 0, 3, 1, 5, 1, 0, 47,330, 12, 62,330, 12,    ,  2.8,265,  7.1,  1.7,  5.1
03017,20010630, 84.2,     , 54.5,     , 69.4,  3.8, 44.2, 55.1,  46, 184, -38,  82,     ,     ,    ,    ,24.61,30.05,30.27,21 ,0650,29.25,12 ,1814, 1.53, -.52, 0.68, 13  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,12, 0, 0, 0,12, 3, 7, 3, 0, 48, 30, 20, 54, 40, 20,    ,  3.0,165, 10.8,  1.5,  6.1
03024,20010630, 92.8,     , 66.1,     , 79.5,   .0, 54.5, 64.1,   0, 443,  -9, 188,     ,     ,    ,    ,26.80,30.15,30.25,21 ,0931,29.34,13 ,1814, 1.20,-1.19, 0.44, 01  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,21, 0, 0, 0, 5, 1, 5, 4, 0, 36,110, 20, 46,110, 20,    ,  7.5,174, 12.0,   .0,  5.9
03026,20010630, 88.2,     , 56.3,     , 72.3,   .0, 50.2, 59.3,  28, 253, -56, 151,     ,     ,    ,    ,25.68,30.03,30.28,21 ,0615,29.29,12 ,2108, 0.46,-1.59, 0.41, 01  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,16, 0, 0, 0, 6, 4, 8, 1, 0, 45,240, 09, 53,240, 09,    ,  4.6,163, 13.3,   .2,  3.5
03027,20010630, 82.6,     , 51.1,     , 66.9,   .0, 36.0, 50.8,  24,  83,-255,-255,     ,     ,    ,    ,23.21,29.99,30.22,21 ,2346,29.41,13 ,1714, 1.11, 0.00, 0.41,25-26,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0,10, 4, 0, 39,270,+17, 48,240, 04,    ,  4.8,250, 12.9,   .9,  3.0
03028,20010630, 87.7,     , 56.8,     , 72.3,   .0, 50.3, 59.3,  12, 236,  12,-217,     ,     ,    ,    ,25.51,30.15,30.23,21 ,0810,29.30,13 ,1814, 1.49, 0.19, 0.85,07-8 ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,14, 0, 0, 0, 0, 0,10, 4, 0, 45,330, 09, 56,320,+09,    ,  5.8,168, 12.5,   .3,  3.3
03029,20010630, 85.5,     , 48.7,     , 67.1,   .0,     ,     ,   3,  17, -57, -88,     ,     ,    ,    ,     ,     ,30.13,27 ,0643,29.80,30 ,1442,  T  , 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,M ,M ,M ,M , 0, 0, 0, 0, 0, 40,230, 13, 53,230, 13,    ,     ,   ,  7.1,  1.7,   .3
03030,20010630, 89.9,     , 60.7,     , 75.3,  2.2, 54.9, 63.1,   1, 317,  -7,  66,     ,     ,    ,    ,26.69,30.16,30.20,21 ,0846,29.29,13 ,1754, 0.74,-2.40, 0.59, 7-8 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,15, 0, 0, 0, 0, 0, 5, 3, 0, 36,190, 10, 46,340, 13,    ,  5.5,170, 11.6,   .0, 10.6
03031,20010630, 97.7,     , 72.5,     , 85.1,   .0,     ,     ,   0, 572,   0, 170,     ,     ,    ,    ,26.87,     ,30.11,17 ,0929,29.43,13 ,1909,  T  , 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,M ,M ,M ,M , 6, 0, 0, 0, 0, 31,140, 01, 39,140, 01,    ,  8.6,156, 12.5,   .0,  7.2
03032,20010630, 97.4,     , 71.0,     , 84.2,   .0, 62.3, 69.5,   0, 583,   0,  52,     ,     ,    ,    ,27.50,29.90,30.09,27 ,0937,29.46,13 ,1917, 0.00,-2.11, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 28,200,+25, 36,140, 13,    ,  8.2,114, 10.8,   .0,  6.9
03102,20010630, 87.9,     , 59.9,     , 73.9,   .0, 57.8, 63.6,   1, 279,-101, 255,     ,     ,    ,    ,28.93,29.89,30.07,27 ,1029,29.72,13 ,1319,  T  , 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,16, 0, 0, 0, 0, 0, 0, 0, 0, 21,240, 21, 25,240,+25,    ,  5.7,256,  6.9,   .0,  4.0
03103,20010630, 81.2,  3.0, 43.1,  1.7, 62.2,  2.4, 28.3, 46.9, 109,  30, -78,  -1,     ,     ,    ,    ,23.29,29.93,30.16,27 ,1048,29.54, 3 ,1739, 0.03, -.37, 0.03, 26  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 2, 0, 2, 0, 3, 0, 1, 0, 0, 30,200, 12, 40,210, 12,    ,  5.0,230,  7.2,  3.6,  1.0
03104,20010630,104.7,     , 69.0,     , 86.9,   .9, 51.8, 65.1,   0, 665,   0,  35,     ,     ,    ,    ,24.31,29.79,29.98,21 ,1008,29.48, 3 ,1840, 0.00, -.02, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 32,330, 12, 40,340, 12,    ,  3.2,332,  8.5,   .0,  7.7
03131,20010630, 75.9,     , 60.3,     , 68.1,   .0, 58.5, 61.8,   6, 105,-255,-255,     ,     ,    ,    ,29.42,29.93,30.11,27 ,0729,29.77, 4 ,0344,  T  , 0.00, T   , 16  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 18,310, 28, 22,210, 03,    ,  3.1,252,  5.7,   .2,  3.5
