Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,19971130, 53.5,     , 24.9,     , 39.2, 39.2,     ,     , 256,   0, 256,   0,     ,     ,    ,    ,     ,     ,30.33,26 ,1026,29.35,27 ,1330, 0.14, 0.14, 0.12, 29  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 2,M ,M , 0, 34,020, 28, 43,020, 28,    ,     ,   ,     ,     ,     
03016,19971130, 46.6,     , 21.9,     , 34.3,   .0, 22.4, 28.9, 915,   0, 264, 255,     ,     ,    ,    ,24.48,30.14,30.56,16 ,0729,29.45,27 ,0355, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 1,30, 0, 0, 2,M ,M , 0, 23,310,+27, 31,260, 27,    ,  1.1,254,  3.6, 29.4,   .0
03017,19971130, 45.8,     , 23.8,     , 34.8, -2.8, 20.9, 28.8, 895,   0,  73,   0,     ,     ,    ,    ,24.55,30.09,30.45,15 ,1900,29.39,27 ,0855, 0.61, -.28, 0.39,27-28,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 6,26, 1, 0, 0, 6, 2, 0, 33,020, 04, 39,010, 04,    ,  1.6,221,  9.4, 29.8,   .0
03024,19971130, 55.5,     , 33.5,     , 44.5,   .0, 28.9, 37.3, 609,   0,-255,-255,     ,     ,    ,    ,26.85,30.05,30.47,16 ,1023,29.55,27 ,1811, 0.00, 0.00, M   ,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 1,13, 0, 0, 1,M ,M , 0, 32,340, 02, 43,340, 02,    ,  2.0,276,  9.0, 20.3,   .0
03026,19971130, 46.8,     , 23.6,     , 35.2,   .0, 23.2, 29.7, 885,   0,-255,-255,     ,     ,    ,    ,25.67,30.09,30.41,15 ,1924,29.38,27 ,1457, 0.22, 0.00, 0.20,28-29,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 6,27, 0, 0, 4, 4, 1, 0, 46,330, 02, 54,320, 02,    ,  5.2,302, 12.3, 29.5,   .0
03103,19971130, 51.9,   .8, 23.4,  1.0, 37.7,   .9, 21.0, 30.3, 813,   0, -33,   0,     ,     ,    ,    ,23.19,30.04,30.41,18 ,0742,29.48,26 ,2230, 0.80,-1.15, 0.28,11-12,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0,29, 0, 1, 2, 5, 4, 0, 32,190, 26, 39,190, 26,    ,  1.8,208,  4.8, 27.1,   .0
03145,19971130,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,    ,    ,     ,     ,    ,    ,     ,     ,     ,   ,    ,     ,   ,    ,     ,     ,     ,     ,     ,     ,   ,    ,    ,   ,    ,   ,  ,  ,  ,  ,  ,  ,  , 0, 0,  ,  , 0,   ,   ,   ,   ,   ,   ,    ,     ,   ,     ,     ,     
03160,19971130, 63.4,   .2, 39.8,  1.5, 51.6,   .8, 31.4, 42.1, 383,   4, -43,   4,     ,     ,    ,    ,26.55,30.01,30.25,18 ,0953,29.38,26 ,1300, 0.10, -.38, 0.10, 26  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 1, 0, 0, 0,M ,M , 0, 37,220, 26, 45,220, 26,    ,  0.9,135,  6.1, 13.2,   .1
03162,19971130, 55.5,     , 37.1,     , 46.3,   .0, 28.3, 38.4, 553,   0,-255,-255,     ,     ,    ,    ,25.61,30.05,30.37,18 ,1023,29.40,26 ,2220, 0.29, 0.00, 0.23,26-27,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 1, 0, 30,200, 26, 43,190, 26,    ,  0.2,318,  3.4, 18.4,   .0
03163,19971130,     ,     ,     ,     ,     ,     ,     ,     ,    ,    ,    ,    ,     ,     ,    ,    ,     ,     ,     ,   ,    ,     ,   ,    ,     ,     ,     ,     ,     ,     ,   ,    ,    ,   ,    ,   ,  ,  ,  ,  ,  ,  ,  , 0, 0,  ,  , 0,   ,   ,   ,   ,   ,   ,    ,     ,   ,     ,     ,     
