Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,20000930, 83.2,     , 40.0,     , 61.6, 61.6, 42.1, 53.6,  29,  10,  29,  10,     ,     ,    ,    ,26.18,29.97,30.24,28 ,0647,29.72,30 ,2356,  T  , 0.00, T   , 28  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 2, 0, 1, 0, 5, 0, 0, 0, 0, 39,190, 08, 48,190, 08,    ,  1.0,109,  9.0,  2.9,  6.4
03016,20000930, 79.7,     , 44.3,     , 62.0,   .0, 36.4, 48.3, 119,  39, 256, 255,     ,     ,    ,    ,24.52,30.05,30.47,25 ,0834,29.40,22 ,1707, 0.09, 0.00, 0.09, 29  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 3, 0, 2, 0, 6, 0, 1, 0, 0, 38,250, 08, 53,260, 08,    ,  2.5,251,  6.5,  4.0,  1.3
03017,20000930, 78.5,     , 48.6,     , 63.6,  2.6, 38.5, 49.9, 149, 115, -13,  73,     ,     ,    ,    ,24.65,29.93,30.42,24 ,2142,29.45,21 ,1459, 1.52, 0.18, 0.70,23-24,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 6, 0, 4, 0, 6, 1, 9, 5, 0, 39,280, 08, 48,270, 08,    ,  3.1,184,  9.7,  4.7,  3.8
03024,20000930, 91.2,     , 62.5,     , 76.9,   .0, 42.8, 57.6,  41, 405,   8, 279,     ,     ,    ,    ,26.83,29.98,30.43,25 ,0800,29.47,20 ,0155, 0.05,-1.87, 0.04,23-24,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,18, 0, 0, 0, 3, 0, 3, 0, 0, 39, 20, 20, 47, 20, 20,    ,  5.3,180, 11.9,  1.0,  9.5
03026,20000930, 82.2,     , 48.5,     , 65.4,   .0, 41.7, 52.2, 128, 147,-243, 147,     ,     ,    ,    ,25.70,29.98,30.42,25 ,0653,29.39,21 ,1543, 0.78, -.16, 0.43,19-20,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,12, 0, 2, 0, 2, 2, 6, 3, 0, 39,190, 08, 49,190, 08,    ,  1.1,177, 11.0,  2.0,  3.8
03027,20000930, 79.3,     , 49.3,     , 64.3,   .0, 37.5, 49.8,  72,  59,-255,-255,     ,     ,    ,    ,23.23,29.99,30.41,25 ,0901,29.63,22 ,1625, 0.60, 0.00, 0.42, 7-8 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 48,200, 21, 56,220, 21,    ,  6.5,253, 12.8,  2.4,  2.0
03028,20000930, 85.9,     , 50.6,     , 68.3,   .0, 40.4, 53.0,  90, 193,  90,-425,     ,     ,    ,    ,25.54,30.02,30.40,24 ,2240,29.41,21 ,2142, 0.13, -.73, 0.12, 08  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,14, 0, 2, 0, 0, 0, 2, 1, 0, 38,190, 21, 45,190, 21,    ,  2.1,213, 11.6,   .0,  5.5
03029,20000930, 78.6,     , 43.0,     , 60.8,   .5, 39.3, 49.4, 121,   2, -34, -12,     ,     ,    ,    ,23.53,29.96,30.34,25 ,0656,29.49,21 ,1714, 0.65,-1.50, 0.40,18-19,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 2, 0, 37,250, 23, 46,230, 23,    ,  2.5,232,  5.2,  4.0,   .1
03030,20000930, 91.0,     , 55.0,     , 73.0,  4.9, 41.6, 55.6,  62, 307,  23, 175,     ,     ,    ,    ,26.70,30.03,30.39,24 ,2309,29.39,22 ,1607, 0.00,-2.20, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,19, 0, 0, 0, 0, 0, 0, 0, 0, 37,190,+20, 47,190, 02,    ,  4.3,187, 12.1,  2.1, 10.2
03031,20000930, 93.5,     , 65.5,     , 79.5,   .0, 48.8, 61.4,  10, 453,  10,  63,     ,     ,    ,    ,26.88,29.89,30.39,25 ,0936,29.56,22 ,1647, 0.00,-3.57, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,21, 0, 0, 0, 1, 0, 0, 0, 0, 29,030, 24, 33, 50, 20,    ,  4.9,140,  9.7,   .3, 11.0
