Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
.06-2,20000131,  013,11521,  013,11521,  013,11521,  013,11521,  01,2819,39  ,0228,2050 , 0228,2050 , 0228,2050 , 0228,2050 , 03,2820,50  0,3  ,    ,     ,     ,     ,     , 25.4,   .0, 19,.9 2,4.61,217,   0,-25,5-,25,5 ,37,01,  ,  ,-2,55,0-,14,15,329,.46,30.,073,0.5,831, 104,729.3,013, 1259, 1.14, 0.00
00  0,20000128,  012,81100,  012,81100,  012,81100,  012,81100,  01,    ,    ,    ,     ,     ,    0,     ,0 0 0, 0192,9 7 1, 0 ,0 0 ,1 322,90 ,19 3,7290 ,19   ,   5.,429  ,130.5,430.4,916, 140,828.,93 ,6 23,52 ,3.,28,-1,.3,0 ,0.,49,31,5 ,- ,51,60, 02,160,320,  0,316,032,0  0,41603,20 , 0408,0045 , 0608
03013,20000131, 49.3,     , 15.5,     , 32.4, 32.4, 18.8, 26.6,1003,   0, 100,   0,     ,     ,     ,     ,26.20,30.12,30.63,13 ,0917,29.44, 1 ,1656, 0.15, 0.10, 0.09, 27  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 3,31, 1, 0, 4, 2, 0, 0, 37,290, 10, 45,300, 10,    ,  0.7,204,  7.3, 32.4,   .0
03016,20000131, 40.3,     , 20.0,     , 30.2,   .0,     , 26.4, 970,   0, 265, 255,     ,     ,     ,     ,24.52,     ,30.83, 4 ,0815,29.73,26 ,1339, 0.33, 0.00, 0.30,25-26,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 3, 2, 1, 0, 25,260, 10, 35,260, 10,    ,  1.0,250,     ,     ,     
03017,20000131, 46.3,     , 19.7,     , 33.0,  4.8, 15.1, 26.4, 984,   0,-157,   0,     ,     ,     ,     ,24.56,30.04,30.50,13 ,1044,29.48, 1 ,1340, 0.24, -.38, 0.11,26-27,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 5,30, 0, 0, 0, 0, 0, 0, 38,260, 09, 45,270, 11,    ,  3.2,215,  9.2, 31.8,   .0
03024,20000131, 53.6,     , 28.6,     , 41.1,   .0, 20.2, 32.3, 731,   0,-255,-255,     ,     ,     ,     ,26.89,30.10,30.70,13 ,2322,29.56, 1 ,1544, 0.12, 0.00, 0.11, 27  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 2,21, 0, 0, 1, 2, 1, 0, 35,240, 02, 41,240,+03,    ,  2.8,222,  9.4, 23.6,   .0
03026,20000131, 44.8,     , 17.3,     , 31.1,   .0, 18.3, 25.8,1043,   0,-255,-255,     ,     ,     ,     ,25.68,30.10,30.64,13 ,0918,29.48, 1 ,1537, 0.17, 0.00, 0.12, 2-3 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 4,31, 0, 0, 1, 4, 1, 0, 43,340, 03, 52,340, 03,    ,  3.2,260, 10.7, 33.7,   .0
03027,20000131, 47.5,     , 22.1,     , 34.8,   .0, 15.4, 27.1, 925,   0,-255,-255,     ,     ,     ,     ,22.16,     ,30.59,13 ,1953,29.58,26 ,1722, 0.01, 0.00, 0.01, 31  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 2,28, 0, 0, 4, 1, 0, 0, 48,290, 09, 55,280, 09,    , 14.0,282, 16.8, 29.8,   .0
03028,20000131, 50.6,     , 18.6,     , 34.6,  2.8, 17.8, 28.0, 935,   0, -94,   0,     ,     ,     ,     ,25.52,30.07,30.59,13 ,1000,29.43, 1 ,1500, 0.19, -.20, 0.18, 27  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 3,30, 1, 0, 0, 2, 1, 0, 43,330, 03, 49,340, 03,    ,  2.9,238, 10.6, 30.2,   .0
03029,20000131, 46.8,     , 14.3,     , 30.6,  2.1, 17.6, 25.3,1061,   0, -71,   0,     ,     ,     ,     ,23.47,30.15,30.77, 4 ,0757,29.62,26 ,1353, 0.42, -.50, 0.14,25-26,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 3,30, 5, 0, 2, 8, 1, 0, 30,240, 01, 37,250, 01,    ,  2.1,249,  4.1, 34.2,   .0
