Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,19990831, 91.1,     , 61.4,     , 76.3, 76.3,     , 64.0,   0, 335,   0, 335,     ,     ,    ,    ,26.23,     ,30.26, 2 ,0951,29.66,31 ,1802, 0.01, 0.01, 0.01, 23  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0,M ,M , 0, 38,220, 29, 47,220, 29,    ,  1.7,173,  7.7,   .0, 11.6
03016,19990831, 84.5,     , 53.6,     , 69.1,   .0, 50.3, 57.6,   2, 134, 255, 256,     ,     ,    ,    ,24.59,30.02,30.26,16 ,0805,29.80,30 ,1640, 1.81, 0.00, 0.53,10-11,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 6, 0, 0, 0, 0, 0, 7, 0, 0, 31,270, 10, 37,240,+12,    ,  0.6,162,  5.1,   .1,  4.3
03017,19990831, 83.5,     , 58.9,     , 71.2,  1.4, 53.0, 59.8,   3, 203,  -8,  43,     ,     ,    ,    ,24.69,29.96,30.26, 2 ,0955,29.68,31 ,1608, 3.37, 1.72, 1.19,27-28,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 3, 0, 0, 0, 9, 4, 1, 0, 0, 32,280,+27, 38,270, 10,    ,  3.1,205,  8.9,   .1,  6.6
03024,19990831, 94.3,     , 69.8,     , 82.1,   .0,     , 66.6,   0, 502,-255,-255,     ,     ,    ,    ,26.88,     ,30.26,11 ,0918,29.44, 1 ,0303, 0.44, 0.00, 0.33, 4-5 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0,M ,M , 0, 46,140, 01, 87,140, 01,    ,  3.7,183,  8.9,   .0, 16.8
03026,19990831, 86.3,     , 59.6,     , 73.0,   .0, 59.1, 63.8,   3, 257,-255,-255,     ,     ,    ,    ,25.76,29.95,30.28, 2 ,1027,29.68,31 ,1537, 5.41, 0.00, 2.53, 1   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,11, 0, 0, 0, 0, 2, 2, 0, 0, 44,310, 17, 52,310, 17,    ,  3.0,169,  9.8,   .1,  8.3
03027,19990831, 78.0,     , 54.7,     , 66.4,   .0, 51.0, 56.8,  14,  65,-255,-255,     ,     ,    ,    ,23.30,30.06,30.26, 2 ,2043,29.86,31 ,1716, 0.35, 0.00, 0.35, 29  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 2,M ,M , 0, 33,230, 20, 39,180, 14,    ,  1.6,196,  9.6,   .5,  2.1
03028,19990831, 88.2,     , 60.3,     , 74.3,   .8, 56.7, 63.2,   0, 294,   0,  26,     ,     ,    ,    ,25.60,29.92,30.21, 2 ,1225,29.67,11 ,1645, 0.03,-1.75, 0.02, 29  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,17, 0, 0, 0, 0, 0,M ,M , 0, 41,300, 29, 48,300, 29,    ,  3.7,191,  9.4,   .0,  9.5
03029,19990831, 78.7,     , 52.9,     , 65.8, -1.9,     ,     ,  17,  53,   5, -43,     ,     ,    ,    ,     ,     ,30.23,17 ,0635,29.78,31 ,1509, 4.43, 2.29, 0.89,15-16,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 24,170, 16, 32,160, 18,    ,     ,   ,  4.3,   .6,  1.6
03030,19990831, 94.9,     , 64.8,     , 79.9,  3.5, 59.6, 66.7,   0, 468,   0, 115,     ,     ,    ,    ,26.75,29.89,30.18, 2 ,1252,29.65,11 ,1907, 0.32,-1.84, 0.32,29-30,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,24, 0, 0, 0, 0, 1,M ,M , 0, 36,270, 01, 45,230, 01,    ,  3.4,185,  9.8,   .0, 15.1
03031,19990831, 98.5,     , 74.1,     , 86.3,   .0,     , 66.9,   0, 627,-255,-255,     ,     ,    ,    ,26.90,     ,30.12, 2 ,1148,29.73,10 ,1746, 0.04, 0.00, 0.03, 24  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0,M ,M , 0, 40,350, 12, 52,350, 12,    ,  5.5,145,  8.6,   .0, 21.6
03032,19990831, 96.9,     , 71.3,     , 84.1,   .0, 56.8, 67.0,   0, 599,-255,-255,     ,     ,    ,    ,27.52,29.88,30.06,17 ,0937,29.72,10 ,1735, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,29, 0, 0, 0, 0, 0,M ,M , 0, 30,090, 24, 39,080, 24,    ,  6.1,103,  8.8,   .0, 19.3
03102,19990831, 92.7,     , 61.4,     , 77.1, -2.0, 53.6, 62.4,   0, 380,   0, -57,     ,     ,    ,    ,28.86,29.87,30.04, 8 ,0828,29.65,26 ,1621, 0.00, -.13, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,22, 0, 0, 0, 0, 0,M ,M , 0, 23,280, 25, 26,270, 25,    ,  5.3,256,  6.4,   .0, 12.3
03103,19990831, 76.2, -3.1, 48.1,  -.8, 62.2, -1.9, 48.9, 54.1,  86,   5,  21, -33,     ,     ,    ,    ,23.35,30.04,30.27,17 ,0039,29.88,10 ,1936, 2.47, -.28, 0.53,30-31,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0,17, 0, 0, 0, 0, 28,200, 10, 37,200, 10,    ,  1.0,184,  4.0,  2.8,   .2
03131,19990831, 77.8,     , 61.5,     , 69.7,   .0, 58.7, 62.4,   0, 153,-255,-255,     ,     ,    ,    ,29.42,29.91,30.05,16 ,2158,29.72,25 ,1712, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 16,300, 11, 21,270,+11,    ,  3.3,273,  5.6,   .0,  4.9
