Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,20020630, 94.9,     , 61.9,     , 78.4, 78.4, 51.3, 62.3,   4, 413,   4, 413, 4142,  507, 4142,  507,26.14,30.11,30.18,14 ,0444,29.32, 9 ,1753, 1.32, 1.30, 0.63, 4-5 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,23, 0, 0, 0, 6, 0, 7, 3, 0, 55,250,+20, 72,240, 02,    ,  5.8,166, 12.9,   .1, 13.8
03016,20020630, 92.0,     , 48.8,     , 70.4,   .0, 26.5, 49.6,  19, 182, 255, 257, 6344,  206,-1490, 2235,24.47,29.98,30.04,13 ,0531,29.31, 9 ,1722, 0.06, 0.00, 0.06, 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 3, 0, 1, 0, 0, 36,190,+09, 48,170, 08,    ,  3.0,256,  7.5,   .4,  2.4
03017,20020630, 87.2,     , 55.0,     , 71.1,  3.5, 41.1, 54.6,  26, 218, -34,  82, 5934,  259, -194,   98,24.58,30.11,30.17,13 ,2251,29.21, 9 ,1929, 1.45, -.80, 0.81, 3-4 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,17, 0, 0, 0,10, 0, 8, 4, 0, 41,240,+21, 62,110, 21,    ,  3.2,172, 11.1,   .9,  7.3
03024,20020630, 91.3,     , 67.2,     , 79.3,   .0, 58.9, 65.9,   0, 435,-255,-255, 3398,  719,-1785, 2286,26.79,29.87,30.20,20 ,2226,29.51,10 ,1816, 0.16, 0.00, 0.16, 27  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,25, 0, 0, 0,10, 0, 1, 1, 0, 36, 50, 15, 45,290, 02,    ,  9.0,162, 12.8,   .0,  1.8
03026,20020630, 89.1,     , 59.0,     , 74.1,   .0, 50.3, 60.1,  11, 290,-255,-255, 5892,  330,-1535, 2247,25.65,30.08,30.17,14 ,0750,29.36, 9 ,1648, 0.42, 0.00, 0.40,11-12,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,17, 0, 0, 0, 8, 1, 4, 1, 0, 37,290,+25, 49,020, 25,    ,  5.8,163, 13.6,   .0,  4.7
03027,20020630, 85.8,     , 53.1,     , 69.5,   .0, 36.4, 51.9,  13, 155,-255,-255, 5595,  175,-1565, 2231,23.18,29.88,30.24,21 ,0237,29.58, 9 ,1748, 0.70, 0.00, 0.46, 22  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 2, 0, 46, 40, 25, 58, 40, 25,    ,  3.5,218, 13.0,   .4,  1.6
03028,20020630, 92.1,     , 61.4,     , 76.8,  6.3, 51.2, 61.0,   6, 365, -14, 180, 4938,  445, -229,  225,25.48,30.05,30.11,14 ,0753,29.37, 9 ,1716, 1.46,-1.30, 1.22, 4-5 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,23, 0, 0, 0, 0, 0, 5, 3, 0, 52,200, 20, 62,190, 20,    ,  8.4,170, 15.4,   .2,  4.0
03029,20020630, 86.3,     , 43.3,     , 64.8,   .2, 25.7, 47.2,  42,  43, -56, -43, 6396,   45,   49,  -41,23.46,29.83,30.05,23 ,0534,29.49, 9 ,1540, 0.04, -.30, 0.04, 21  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0, 1, 0, 0, 35,210, 21, 44,190, 21,    ,  4.5,234,  6.9,   .2,   .6
03030,20020630, 94.0,     , 65.3,     , 79.7,  6.6, 56.9, 65.0,   0, 450,  -8, 199,  744,  631,-4113,  297,26.67,30.02,30.12,20 ,2158,29.37, 2 ,2030, 0.76,-2.30, 0.40, 4-5 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,25, 0, 0, 0, 0, 0, 6, 3, 0, 47,190, 02, 58,190, 02,    , 10.3,169, 14.7,   .0, 15.0
03031,20020630, 93.9,     , 69.9,     , 81.9,   .0, 59.3, 67.3,   0, 496,-255,-255, 2432, 1035,-1881, 2317,26.87,29.84,30.13,14 ,0926,29.58,10 ,1716, 0.29, 0.00, 0.15,13-14,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 5, 1, 4, 1, 0, 67,170, 04, 87,160, 04,    , 10.2,143, 13.0,   .0,  1.7
03032,20020630, 95.0,     , 72.0,     , 83.5,   .0, 61.9, 69.2,   0, 543,-255,-255, 1746, 1206,-1950, 2335,27.48,29.82,30.10,21 ,0910,29.59, 3 ,1759, 0.03, 0.00, 0.03, 27  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,26, 0, 0, 0, 0, 0, 1, 0, 0, 36, 10, 27, 47, 10, 27,    , 10.3,117, 12.2,   .0,  4.4
03102,20020630, 86.0,     , 58.1,     , 72.1,  -.8, 58.0, 62.6,   0, 220, -16, -30,   38,  292,-1326, -210,28.89,29.85,29.99,22 ,0759,29.70,19 ,1609, 0.00, -.20, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 23,260, 06, 26,260, 06,    ,  6.2,253,  7.3,   .0,  3.4
03103,20020630, 83.3,  5.1, 43.0,  1.6, 63.2,  3.1, 22.2, 45.1,  64,  19,-110,  -4, 6405,   24, -594,    1,23.26,29.87,30.03,23 ,1146,29.58, 9 ,1503, 0.00, -.80, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0, 0, 0, 0, 35,210, 09, 46,200, 09,    ,  5.8,217,  7.6,  2.2,   .7
03104,20020630,105.0,     , 68.6,     , 86.8,   .1, 52.9, 65.5,   0, 663,   0,  12, 1273, 1262,  132, -153,24.26,29.80,29.88,30 ,0952,29.46, 8 ,1736, 0.00, -.10, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 25,330,+21, 31,320,+21,    ,  4.1,322,  8.8,   .0, 10.5
03131,20020630, 72.6,     , 58.7,     , 65.7,   .0, 55.4, 58.9,  16,  41,-255,-255, 1630,   68,-1961, 2221,29.39,29.90,30.00,26 ,0802,29.74,19 ,0256, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 17,290, 13, 21,250,+13,    ,  3.9,238,  6.3,   .4,   .7
03144,20020630,106.4,     , 69.5,     , 88.0,  3.0, 50.6, 64.7,   0, 696,   0,  96, 1174, 1299,   59,   58,24.22,29.75,29.87,30 ,0956,29.48, 8 ,1631, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 31,260,+21, 37,270, 01,    ,  4.3,243,  9.1,   .0, 11.7
03159,20020630, 94.6,     , 61.8,     , 78.2,  2.5, 40.5, 57.6,   0, 391,  -6,  65, 2897,  597,  193,   30,27.37,29.83,29.96, 5 ,0754,29.64, 8 ,1625, 0.00, -.20, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0, 0, 0, 0, 38,260, 08, 45,260, 08,    , 13.4,246, 15.5,   .0, 13.5
03160,20020630, 97.2,  4.7, 65.9,  3.3, 81.6,  3.2, 30.6, 56.0,   0, 506,  -3, 104, 2828,  743, -147,  102,26.43,29.88,29.93, 5 ,0925,29.30, 8 ,1913,  T  , -.20, T   , 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,26, 0, 0, 0, 0, 0, 0, 0, 0, 37,220, 08, 47,210, 08,    ,  4.1,217,  9.8,   .0, 16.9
03162,20020630, 95.8,     , 67.3,     , 81.6,   .0, 29.2, 54.9,   0, 485,-255,-255, 3731,  700,-1751, 2284,25.54,29.95,29.97, 5 ,0939,29.37, 8 ,1605, 0.02, 0.00, 0.02, 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0, 1, 0, 0, 30,190, 03, 40,210, 03,    ,  1.4,226,  6.5,   .0,  7.7
03163,20020630, 92.4,     , 50.2,     , 71.3,  2.1, 28.8, 51.1,  12, 202, -33,  31, 4126,  230,-1132,    5,25.47,     ,30.07, 5 ,0642,29.34, 8 ,2037, 0.02, -.70, 0.01, 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0, 0, 2, 0, 0, 26,170, 08, 43,190, 08,    ,  2.6,181,  4.7,   .4,  7.0
03164,20020630, 86.6,     , 44.2,     , 65.4,  -.6, 40.4, 52.7,  47,  66, -22, -33,   78,   82,-3055,  -61,27.14,29.82,29.94,22 ,0445,29.68, 9 ,1703, 0.00, -.30, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,13, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20,+28, 29,300, 05,    ,  3.9,215,  8.6,   .5,   .4
03166,20020630, 77.4,     , 60.7,     , 69.1,  -.3, 57.5, 61.5,   0, 130, -22, -25, 1258,  200,  -28, -119,29.71,29.88,30.00,22 ,0717,29.73,18 ,1732, 0.00, -.10, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15,210, 10, 20,180, 26,    ,  3.0,199,  5.1,   .0,  1.7
03167,20020630, 72.4,     , 59.7,     , 66.1,   .0, 59.6, 61.9,  17,  57,-255,-255, 1328,   93,-1992, 2223,29.79,     ,30.01,26 ,1142,29.74,19 ,0241, 0.01, 0.00, 0.01, 21  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 18,260,+13, 22,270,+22,    ,  3.9,240,  6.1,   .1,   .6
03170,20020630, 84.2,     , 42.5,     , 63.4,  3.2, 26.0, 46.3, 115,  73, -68,  35, 7124,   85, -198,   43,24.10,29.86,30.08, 5 ,0911,29.48, 8 ,1321, 0.23,-1.30, 0.23, 1   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,11, 0, 3, 0, 0, 0, 1, 1, 0, 33,160, 01, 39,150,+07,    ,  1.2,294,     ,  2.1,  1.4
03171,20020630, 87.2,     , 56.3,     , 71.8,   .0, 54.6, 60.9,   0, 213,-255,-255, 1736,  300,-1951, 2244,28.96,29.84,29.97,22 ,0816,29.69,19 ,1633,  T  , 0.00, T   , 13  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,12, 0, 0, 0, 0, 1, 0, 0, 0, 21,290, 01, 25,280,+15,    ,  4.3,289,  5.9,   .0,  3.1
03177,20020630, 68.3,     , 59.0,     , 63.7,   .0, 56.3, 59.1,  36,   4,-255,-255, 1856,   20,-1939, 2216,29.50,29.89,30.00,26 ,1243,29.74,19 ,0332,  T  , 0.00, T   , 21  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 18,220, 19, 22,210, 19,    ,  3.9,233,  5.7,   .8,   .0
03178,20020630, 72.8,     , 56.6,     , 64.7,   .0, 55.3, 58.6,  18,  18,-255,-255, 1912,   34,-1933, 2217,29.29,29.90,30.01,21 ,2236,29.75,19 ,0319, 0.00, 0.00, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 17,270, 13, 23,230, 08,    ,  3.5,262,  5.4,   .6,   .6
03179,20020630, 87.1,     , 52.7,     , 69.9,   .0, 55.2, 60.5,   6, 155,-255,-255, 1833,  212,-1941, 2235,29.12,     ,30.01,22 ,0812,29.73,18 ,1719,  T  , 0.00, T   , 23  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 2, 1, 0, 0, 0, 23,290, 06, 26,290, 06,    ,  5.6,268,  6.6,   .0,  2.7
