Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,20030531, 78.2,     , 47.2,     , 62.7, 62.7, 45.6, 53.4, 125,  61, 125,  61,  358,   70,  358,   70,26.15,30.07,30.51,20 ,0818,29.30, 4 ,1100, 1.08, 1.10, 0.58,14-15,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 2, 0, 0, 0, 7, 1, 6, 3, 0, 55,240, 15, 63,230, 15,    ,  4.0,106, 11.1,  4.0,  2.0
03016,20030531, 73.9,     , 39.5,     , 56.7,   .0, 35.1, 45.8, 279,  32, 199, -75,    0,    0,    0,    0,24.47,29.93,  .00, 0 ,0000,29.49, 7 ,1839, 0.02,-3.94, 0.02, 31  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 4, 0, 5, 0, 8, 0, 1, 0, 0, 36,260, 03, 46,260, 03,    ,  2.3,261,  6.5,  9.0,  1.0
03017,20030531, 70.1,  -.7, 44.9,  1.3, 57.5,   .3, 41.3, 48.6, 260,  36,  -7,  13,    0,    0,    0,    0,24.57,30.03,  .00, 0 ,0000,29.40, 3 ,1758, 1.91, -.41, 1.20,09-10,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 1, 0, 3, 0,10, 3, 8, 4, 0, 36,290, 29, 45,250, 30,    ,  1.5,175, 10.1,  8.4,  1.2
03024,20030531, 82.9,     , 56.4,     , 69.7,   .0, 45.7, 56.7,  24, 176,  -7, -29,    0,    0,    0,    0,26.78,30.10,  .00, 0 ,0000,29.37,15 ,1855, 0.29, 0.05, 0.19,15-16,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 8, 0, 0, 0, 3, 0, 4, 1, 0, 40,260,+08, 51,240, 08,    ,  2.6,149, 11.8,   .8,  5.7
03026,20030531, 70.9,     , 45.6,     , 58.3,   .0, 46.1, 51.2, 233,  34,  36,  19,    0,    0,    0,    0,25.67,30.08,  .00, 0 ,0000,29.32, 4 ,1120, 2.93, -.97, 0.61, 15  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 2, 0, 0, 0,10, 5,10, 8, 0, 47,300, 08, 54,300, 08,    ,  3.7,138, 12.8,  7.5,  1.1
03027,20030531, 74.8,     , 43.6,     , 59.2,   .0, 25.8, 43.8, 196,  24,-197,  21,    0,    0,    0,    0,23.13,29.91,  .00, 0 ,0000,29.50, 9 ,1538, 0.01,-2.37, 0.01, 27  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 48,250, 15, 60,250, 15,    ,  7.6,258, 14.6,  6.3,   .8
03028,20030531, 76.6,     , 47.0,     , 61.8,   .0, 43.6, 52.3, 149,  56,-193,  48,    0,    0,    0,    0,25.47,30.14,  .00, 0 ,0000,29.32, 4 ,1334, 2.96, -.43, 1.34,15-16,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 4, 0, 38,190, 03, 49,260, 04,    ,  3.5,158, 12.7,  4.8,  1.8
03029,20030531, 75.2,     , 36.7,     , 56.0,   .0, 25.2, 42.6, 282,   7, 231,-187,    0,    0,    0,    0,23.43,29.85,  .00, 0 ,0000,29.54, 9 ,1255, 0.15,-1.15, 0.10, 04  ,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 1, 0, 39,240, 09, 49,250, 03,    ,  4.6,234,  7.4,  9.1,   .2
03030,20030531, 81.8,     , 55.3,     , 68.6,  5.4, 48.9, 57.0,  24,  84,-102,  13,   24,   84,-4825,    1,26.68,     ,30.46,20 ,0804,29.56,18 ,1816,  T  ,-1.20, T   , 31  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 39,230, 08, 48,230, 08,    ,  2.9,150,     ,  2.1,  4.0
03031,20030531, 89.9,     , 61.6,     , 75.8,   .0, 47.5, 60.1,  10, 347,  -3,  53,    0,    0,    0,    0,26.85,29.89,  .00, 0 ,0000,29.47,15 ,1940, 4.26, -.33, 3.45,24-25,     ,     ,   ,    ,    ,   ,  0 ,-  , 0, 0, 0,20, 0, 0, 0, 6, 1, 6, 4, 0, 41, 70, 24, 54,130, 31,    ,  2.0,127, 11.1,   .3, 11.3
