Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,19970430, 61.0,     , 30.3,     , 45.7, 45.7, 28.7, 38.2, 571,   0, 571,   0,     ,     ,    ,    ,26.11,30.13,30.45, 8 ,1011,29.11, 4 ,2336, 1.43, 1.43, 0.87,23-24,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 1,13, 0, 0, 0,12, 2, 0, 43,320, 29, 52,320, 29,    ,  2.2, 32, 10.1, 19.0,   .0
03017,19970430, 53.3,     , 27.7,     , 40.5, -6.3, 26.4, 34.2, 728,   0, 182,   0,     ,     ,    ,    ,24.50,30.12,30.42,11 ,2130,29.12, 4 ,1525, 1.30, -.38, 0.61,23-24,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 3,21, 0, 1, 2,11, 3, 0, 33,360, 05, 43,340, 04,    ,  1.1, 13, 11.2, 24.3,   .0
03103,19970430, 53.9, -3.9, 27.1,   .4, 40.5, -1.8, 24.5, 34.0, 729,   0,  48,   0,     ,     ,    ,    ,23.11,29.99,30.19,16 ,0648,29.38,23 ,1748, 0.60, -.88, 0.43, 1-2 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 2,24, 0, 3, 5, 8, 1, 0, 38,190, 09, 46,190,+23,    ,  2.9,216,  7.6, 24.3,   .0
03145,19970430, 85.4,     , 59.9,     , 72.7,  1.3,     ,     ,  27, 266,   8,  47,     ,     ,    ,    ,     ,     ,30.04, 6 ,1114,29.49,23 ,1939, 0.08, -.05, 0.08, 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,14, 0, 0, 0, 0, 0, 1, 0, 0, 30,290, 09, 33,290,+23,    ,     ,   ,     ,     ,     
03160,19970430, 73.5,  2.0, 45.3,   .4, 59.4,  1.2,     ,     , 204,  41, -47,  -6,     ,     ,    ,    ,     ,     ,30.07,12 ,0944,29.40, 4 ,1659, 0.04, -.33, 0.02, 16  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 32,030, 01, 39,020,+24,    ,     ,   ,  9.8,  6.8,  1.4
03178,19970430, 70.7,     , 50.1,     , 60.4,   .0, 49.7, 54.3, 137,   7,-255,-255,     ,     ,    ,    ,29.35,29.95,30.11, 7 ,0918,29.72,24 ,1512, 0.34, 0.00, 0.24, 3   ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 1, 4, 9, 1, 0, 20,240,+04, 26,270, 03,    ,  3.0,249,  6.5,  4.6,   .2
03195,19970430, 56.7,     , 24.7,     , 40.7,   .0, 22.7, 33.3, 720,   0,-255,-255,     ,     ,    ,    ,23.46,29.94,30.23,16 ,0603,29.40,23 ,1458, 0.06, 0.00, 0.06,23-24,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0,29, 0, 1, 5,M ,M , 0, 39,240, 23, 53,220, 23,    ,  1.7,235,  6.2, 24.0,   .0
03812,19970430, 63.7, -4.1, 39.2, -3.4, 51.5, -3.7, 36.7, 45.0, 400,   0, 102,   0,     ,     ,    ,    ,27.73,30.09,30.42, 2 ,0804,29.39,23 ,0238, 5.30, 1.95, 1.25, 6-7 ,     ,     ,   ,T   ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 7, 0, 3, 1,11, 7, 0, 38,330,+17, 46,320,+17,    ,  3.7,335,  8.1, 13.3,   .0
03813,19970430, 73.4, -4.3, 46.5, -4.4, 60.0, -4.3, 46.5, 53.4, 166,  24,  84, -37,     ,     ,    ,    ,29.57,30.06,30.37, 2 ,1100,29.43,23 ,0543, 3.12, -.34, 0.96,22-23,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 2, 1,12, 6, 0, 34,310, 22, 51,290, 22,    ,  2.1,289,  7.5,  5.5,   .8
03816,19970430, 64.0, -4.6, 41.0, -6.1, 52.5, -5.4, 39.3, 46.6, 372,   3, 141, -15,     ,     ,    ,    ,29.53,30.03,30.49, 9 ,1002,29.46,30 ,1601, 5.03, 0.02, 1.84, 4-5 ,     ,     ,   ,T   ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 5, 0, 6, 1,11, 9, 0, 36,220, 30, 61,310, 20,    ,  0.7, 34,  7.4, 12.4,   .1
