Wban Number, YearMonthDay, Avg Max Temp, Departure Max Temp, Avg Min Temp, Departure Min Temp, Avg Temp, Departure from Normal, Avg Dew Point, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, HDD Monthly Departure, CDD Monthly Departure, HDD Season to Date, CDD Season to Date, HDD Season to Date Departure, CDD Season to Date Departure, Mean Station Pressure, Mean Sea Level Pressure, Max Sea Level Pressure, Date Max Sea Level Pressure, Time Max Sea Level Pressure,Min Sea Level Pressure, Date Min Sea Level Pressure, Time Min Sea Level Pressure, Total Monthly Precip, Departure from Normal Precip, Max 24 hr. Precip, Date Max 24 hr. Precip, Sunshine Minutes, Total Minutes Sunshine, Percent Possible Sunshine, Total Snowfall, Max 24 hr. Snowfall, Date Max 24 hr. Snowfall, Max 12Z Snow Depth, Date Max 12Z Snow Depth, Clear Sky Days, Partly Cloudy Days, Cloudy Days, Max Temp >= 90 Days, Max Temp <= 32 Days, Min Temp <= 32 Days, Min Temp <= 0 Days, Thunderstorm Days, Heavy Fog Days, Precip >= 1/100 Days, Precip >= 1/10 Days, Snowfall >= 1.0 inch Days, Max Wind Speed, Max Wind Direction, Max Wind Date, Peak Gust Speed, Peak Gust Direction, Peak Gust Date, Water Equivalent, Resultant Wind Speed, Resultant Wind Direction, Avg Wind Speed, Avg HDD, Avg CDD
03013,19970131, 43.8,     , 12.9,     , 28.4, 28.4, 13.9, 22.3,1126,   0, 112,   0,     ,     ,    ,    ,26.18,30.13,30.71,27 ,2321,29.34, 3 ,1354, 0.09, 0.09, 0.08,10-11,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 6,31, 3, 0, 0, 3, 0, 0, 39,350, 04, 52,350, 04,    ,  1.0,302,  7.8, 36.4,   .0
03017,19970131, 39.8,     , 15.8,     , 27.8,  -.4, 12.7, 21.9,1144,   0,   3,   0,     ,     ,    ,    ,24.45,30.08,30.57,12 ,2024,29.41, 3 ,1303, 0.26, -.24, 0.11,10-11,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 9,27, 5, 0, 2, 7, 1, 0, 32,290, 31, 36,290,+31,    ,  1.2,190,  8.8, 36.9,   .0
03103,19970131, 39.2, -3.0, 16.7,  1.5, 28.0,  -.7, 21.1, 25.9,1141,   0,  16,   0,     ,     ,    ,    ,23.18,30.09,30.64,18 ,0807,29.54,13 ,0440, 3.21, 1.17, 1.28,12-13,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 7,30, 3, 0, 8,M ,M , 0, 34,190, 12, 44,230, 03,    ,  1.2,230,  7.5, 36.8,   .0
03145,19970131, 70.0,     , 49.1,     , 59.6,  3.5,     ,     , 175,  13, -92,  10,     ,     ,    ,    ,     ,     ,30.32,17 ,1045,29.68,13 ,0539, 0.08, -.32, 0.08, 26  ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0, 0, 0, 0, 0,M ,M , 0, 34,350, 06, 41,340, 06,    ,     ,   ,     ,     ,     
03160,19970131, 54.3,   .6, 34.5,  2.6, 44.4,  1.6, 28.8, 37.8, 629,   0, -59,   0,     ,     ,    ,    ,26.61,30.11,30.45,17 ,1033,29.44,13 ,0406, 0.00, -.55, 0.00,     ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0,14, 0, 0, 1,M ,M , 0, 37,200, 25, 47,190, 25,    ,  2.0, 81,  9.3, 20.3,   .0
03195,19970131, 41.0,     , 18.1,     , 29.6,   .0,     , 27.3,1021,   0,-255,-255,     ,     ,    ,    ,23.53,     ,30.67,17 ,1937,29.54,13 ,0450, 1.40, 0.00, 0.61,26-27,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0,M ,M ,M ,M , 0,10,M ,M , 0, 31,210,+29, 40,210, 13,    ,  2.0,211,  7.3,     ,     
03812,19970131, 45.6,  -.9, 27.3,  2.5, 36.5,   .8, 25.7, 32.6, 876,   0, -32,   0,     ,     ,    ,    ,27.81,30.13,30.52,14 ,1046,29.53, 9 ,2128, 4.44, 1.19, 1.20,24-25,     ,     ,   , 3.8,    , 8 ,  0 ,   , 0, 0, 0, 0, 5,19, 0, 2, 9,M ,M , 2, 28,320, 18, 36,320, 18,    ,  3.9,331,  7.9, 28.3,   .0
03813,19970131, 58.7,  2.1, 37.5,  3.3, 48.1,  2.7,     ,     , 517,   0, -98,  -7,     ,     ,    ,    ,     ,     ,30.49,13 ,1039,29.63, 9 ,1520, 0.99,-3.57, 0.38,29-30,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0,14, 0, 4, 6,M ,M , 0, 29,320, 11, 37,240, 25,    ,     ,   ,  7.2, 16.7,   .0
03816,19970131, 40.0, -1.5, 23.7,   .2, 31.9,  -.7, 24.7, 30.1,1019,   0,  15,   0,     ,     ,    ,    ,29.65,30.17,30.76,13 ,1050,29.44, 4 ,1930, 2.62, -.65, 1.07,15-16,     ,     ,   , 4.1,    ,   ,  0 ,   , 0, 0, 0, 0,10,22, 1, 2, 2, 9, 5, 1, 30,270, 10, 39,220,+10,    ,  2.0,267,  8.5, 32.9,   .0
03820,19970131, 59.1,  3.4, 35.4,  3.4, 47.3,  3.4, 36.6, 43.0, 545,   3,-109,   3,     ,     ,    ,    ,29.93,30.12,30.49,14 ,1033,29.60, 9 ,1635, 3.67, -.38, 1.80, 8-9 ,     ,     ,   ,    ,    ,   ,  0 ,   , 0, 0, 0, 0, 0,13, 0, 2, 1,12,10, 0, 40,250, 24, 54,260, 24,    ,  2.2,277,  7.0, 17.6,   .1
