WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201307,93.7,M,63.7,M,78.7,M,55.8,64.1,0,433,M,M,M,M,M,M,26.23,29.87,30.21,17,0753,29.51,05,1623,1.50,M,0.43,24-25,M,M,M,M,M,22,0,0,0,1,0,8,6,M,M,4.7,14,10.3,0.0,14.0
03016,201307,M,M,M,M,M,M,45.3,57.9,0,339,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.77,M,M,M,M,M,M,M,M,M,M,M,M,8,0,M,M,M,M,0.6,33,5.7,0.0,10.9
03017,201307,88.2,-1.2,60.4,1.5,74.3,0.1,50.5,59.7,0,295,-6,6,0,558,-6,114,24.68,29.90,30.18,31,0645,29.61,05,1416,1.99,-1.05,0.87,15,M,M,M,M,M,17,0,0,0,14,1,8,4,0,M,2.5,16,10.3,0.0,9.5
03024,201307,92.5,M,69.5,M,81.0,M,56.5,65.5,0,504,M,M,M,M,M,M,26.89,29.93,30.27,17,0940,29.68,05,1816,2.19,M,0.82,16-17,M,M,M,M,M,21,0,0,0,5,0,12,3,M,M,6.8,17,10.7,0.0,16.3
03026,201307,89.4,M,59.9,M,74.7,M,55.7,62.5,5,308,M,M,M,M,M,M,25.78,29.93,30.24,17,0930,29.57,05,1639,0.38,M,0.17,27-28,M,M,M,M,M,15,0,0,0,4,3,6,1,M,M,5.7,15,10.9,0.2,9.9
03027,201307,80.7,M,56.8,M,68.8,M,50.5,57.2,31,154,M,M,M,M,M,M,23.31,29.99,30.29,17,0802,29.71,05,1609,1.57,M,0.69,24,M,M,M,M,M,0,0,0,0,0,2,7,6,M,M,2.4,04,11.4,1.0,5.0
03028,201307,90.4,M,62.6,M,76.5,M,55.8,63.3,0,348,M,M,M,M,M,M,25.63,29.90,30.25,17,0805,29.56,05,1624,3.73,M,1.38,24-25,M,M,M,M,M,19,0,0,0,0,0,10,7,M,M,6.0,20,11.5,0.0,11.6
03029,201307,85.1,M,55.4,M,70.3,M,49.1,57.3,0,167,M,M,M,M,M,M,23.59,29.89,30.12,30,0851,29.62,05,1838,2.41,M,0.65,24-25,M,M,M,M,M,3,0,0,0,0,0,12,6,M,M,0.9,22,4.3,0.0,5.6
03030,201307,93.4,M,66.8,M,80.1,M,57.1,65.5,0,473,M,M,M,M,M,M,26.81,29.89,30.25,17,1116,29.61,05,1756,1.07,M,0.37,10-11,M,M,M,M,M,21,0,0,0,4,0,12,3,M,M,7.2,18,11.4,0.0,15.3
03031,201307,91.6,M,70.8,M,81.2,M,58.1,66.5,M,M,M,M,M,M,M,M,26.94,29.92,30.18,17,1147,29.67,14,2002, T ,M,T,M,M,M,M,M,M,23,0,0,0,3,0,0,0,M,M,7.7,15,10.4,M,M
03032,201307,96.7,M,73.9,M,85.3,M,60.9,69.3,0,634,M,M,M,M,M,M,27.59,29.89,30.10,18,1007,29.67,15,0236,1.47,M,0.58,16-17,M,M,M,M,M,25,0,0,0,0,0,7,5,M,M,7.1,10,9.3,0.0,20.5
03035,201307,M,M,M,M,M,M,58.2,65.4,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.18,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,4.8,15,8.7,M,M
03044,201307,M,M,M,M,M,M,58.0,67.0,0,555,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.65,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,6.7,13,8.9,0.0,17.9
03047,201307,M,M,M,M,M,M,M,M,0,505,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.77,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M,0.0,16.3
03048,201307,M,M,M,M,M,M,M,M,0,401,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.13,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M,0.0,12.9
