WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201004,M,M,M,M,M,M,33.1,44.1,349,2,M,M,M,,M,,M,M,M,M,M,M,M,M,0.52,M,M,M,M,M,M,M,M,M,M,M,M,1,2,M,M,M,M,1.8,20,12.5,12.0,0.1
03016,201004,60.7,M,33.0,M,46.9,M,M,M,M,M,M,M,,M,M,M,24.37,29.81,30.32,07,1042,29.08,28,1746,0.55,M,0.27,22,M,M,M,M,M,0,0,14,0,0,1,4,2,M,M,M,M,M,M,M
03017,201004,61.7,0.8,33.9,-0.3,47.8,0.2,28.8,39.3,495,0,-29,-2,6039,0,238,-2,24.44,29.76,30.39,16,0716,29.11,28,1553,2.51,0.58,1.57,22-23,M,M,M,M,M,0,0,15,0,2,3,8,3,0,M,1.3,22,12.1,17.1,0.0
03024,201004,72.6,M,47.4,M,60.0,M,36.4,49.0,178,34,M,M,M,,M,,26.72,29.81,30.24,16,2248,29.06,29,1732,1.72,M,1.32,15-16,M,M,M,M,M,1,0,1,0,1,1,6,3,M,M,5.4,20,12.4,5.9,1.1
03026,201004,64.2,M,35.3,M,49.8,M,33.5,42.1,433,0,M,M,M,,M,,25.56,29.82,30.40,16,0731,29.13,28,1816,0.09,M,0.09,29,M,M,M,M,M,0,0,12,0,1,3,1,0,M,M,1.6,19,14.3,14.9,0.0
03027,201004,62.8,M,34.1,M,48.5,M,23.6,38.0,486,0,M,M,M,,M,,23.05,29.81,30.21,07,2042,29.12,29,1428,0.27,M,0.13,17,M,M,M,M,M,0,0,12,0,0,3,4,2,M,M,10.3,26,17.4,16.2,0.0
03028,201004,67.7,M,38.1,M,52.9,M,32.1,43.8,360,2,M,M,M,,M,,25.42,29.76,30.33,16,1201,28.98,29,1550,0.83,M,0.35,14,M,M,M,M,M,0,0,7,0,0,0,6,3,M,M,4.9,24,14.7,12.0,0.1
03029,201004,59.8,M,30.0,M,44.9,M,M,M,M,M,M,M,,M,M,M,23.28,29.72,30.01,25,0603,29.30,29,0235,0.02,M,0.02,30,M,M,M,M,M,0,0,8,0,0,0,1,0,M,M,6.2,24,M,M,M
03030,201004,71.3,M,42.4,M,56.9,M,36.2,47.6,240,18,M,M,M,,M,,26.64,29.81,30.28,16,1500,28.98,29,1751,1.93,M,0.85,22-23,M,M,M,M,M,1,0,4,0,1,0,6,3,M,M,4.9,21,13.7,8.3,0.6
03031,201004,77.4,M,51.8,M,64.6,M,41.1,53.0,90,85,M,M,M,,M,,26.82,29.82,30.19,08,0809,29.24,29,1840,1.03,M,0.88,14-15,M,M,M,M,M,3,0,1,0,1,0,5,2,M,M,4.4,17,12.3,3.0,2.8
03032,201004,78.5,M,55.4,M,67.0,M,47.3,56.6,33,100,M,M,M,,M,,27.50,29.82,30.18,08,0935,29.29,29,2022,0.82,M,0.75,14-15,M,M,M,M,M,2,0,0,0,0,0,5,1,M,M,4.5,08,10.4,1.1,3.3
03047,201004,79.3,M,51.4,M,65.4,M,M,M,77,100,M,M,M,,M,,M,M,M,M,M,M,M,M,0.62,M,0.50,14-15,M,M,M,M,M,7,0,1,0,0,0,3,1,M,M,M,M,M,2.6,3.3
03048,201004,72.5,M,41.9,M,57.2,M,M,M,221,2,M,M,M,,M,,M,M,M,M,M,M,M,M,0.62,M,0.35,16-17,M,M,M,M,M,0,0,4,0,0,0,3,3,M,M,M,M,M,7.6,0.1
03054,201004,73.2,M,40.8,M,57.0,M,M,M,229,7,M,M,M,,M,,M,M,M,M,M,M,M,M,0.99,M,0.82,15-16,M,M,M,M,M,0,0,5,0,0,0,3,2,M,M,M,M,M,7.9,0.2
03055,201004,68.9,M,41.0,M,55.0,M,M,M,287,3,M,M,M,,M,,M,M,M,M,M,M,M,M,1.37,M,0.67,15-16,M,M,M,M,M,0,0,5,0,0,0,6,4,M,M,M,M,M,10.3,0.1
03060,201004,48.7,M,27.3,M,38.1,M,M,M,772,0,M,M,M,,M,,M,M,M,M,M,M,M,M,2.44,M,0.79,22-23,M,M,M,M,M,0,3,20,0,0,0,12,6,M,M,M,M,M,26.6,0.0
