WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
00130,201502,M,M,M,M,M,M,42.6,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,3,M,M,M,M,2.2,04,M,M,M
00133,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.67,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,M,M,3.7,M,M
00166,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,M,M,M,M,M
00209,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.05,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,M,M,7.6,M,M
00225,201502,M,M,M,M,M,M,M,M,432,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.09,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,0.4,33,5.0,15.4,0.0
00362,201502,M,M,M,M,M,M,37.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,0.1,33,M,M,M
00369,201502,67.9,M,51.4,M,59.7,M,M,M,154,16,M,M,M,M,M,M,29.98,30.28,30.49,24,1121,M,M,M,0.14,M,0.14,22-23,M,M,M,M,M,0,0,0,0,0,5,2,1,M,M,M,M,6.6,5.7,0.6
00428,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.20,M,M,M,M,M,M,M,M,M,M,M,M,0,3,M,M,M,M,M,M,5.6,M,M
03013,201502,51.0,M,18.1,M,34.6,M,M,M,846,0,M,M,M,M,M,M,26.28,30.13,30.69,23,0237,29.57,20,1520,0.57,M,0.34,21-22,M,M,M,M,M,0,6,28,1,0,0,6,2,M,M,0.7,10,8.3,30.2,0.0
03016,201502,49.7,M,23.6,M,36.6,M,21.4,M,788,0,M,M,M,M,M,M,M,M,30.52,12,0853,29.80,20,1153,0.07,M,0.03,27,M,M,M,M,M,0,2,27,0,0,0,4,0,M,M,0.8,25,3.6,28.1,0.0
03017,201502,46.6,0.4,21.0,2.1,33.8,1.3,18.2,27.5,864,0,-44,0,4113,0,-326,0,24.62,30.08,30.58,22,2213,29.61,07,1431,1.25,0.93,0.40,15-16,22.4,6.0,21,1,23,0,7,24,2,0,5,10,5,8,M,1.6,21,9.4,30.9,0.0
03024,201502,55.6,M,27.4,M,41.5,M,22.5,32.9,623,0,M,M,M,M,M,M,26.95,30.15,30.69,23,1034,29.53,20,1753,0.30,M,0.21,22-23,M,M,M,M,M,0,3,21,0,0,1,4,1,M,M,1.0,03,10.0,23.1,0.0
03026,201502,46.5,M,19.0,M,32.8,M,18.4,26.5,899,0,M,M,M,M,M,M,25.79,30.15,30.70,23,0054,29.64,07,1422,0.21,M,0.08,15-16,M,M,M,M,M,0,7,26,1,0,3,5,0,M,M,2.2,29,12.1,32.1,0.0
03027,201502,49.9,M,24.0,M,37.0,M,M,M,749,0,M,M,M,M,M,M,23.15,30.07,30.49,23,0851,29.65,20,1643,M,M,0.00,M,M,M,M,M,M,0,3,23,0,0,7,0,0,M,M,6.9,30,15.3,27.7,0.0
03028,201502,49.7,M,19.9,M,34.8,M,20.2,28.3,849,0,M,M,M,M,M,M,25.63,30.10,30.67,23,0539,29.49,20,1531,0.74,M,0.39,21-22,M,M,M,M,M,0,5,25,0,0,0,4,4,M,M,2.4,33,11.5,30.3,0.0
03029,201502,56.2,M,22.8,M,39.5,M,M,M,682,0,M,M,M,M,M,M,23.49,30.01,30.47,12,0013,29.62,22,1526,0.76,M,0.63,28,M,M,M,M,M,0,0,26,0,0,0,3,2,M,M,M,M,4.7,25.3,0.0
03030,201502,53.4,M,23.7,M,38.6,M,22.4,31.3,733,0,M,M,M,M,M,M,26.88,30.13,30.70,23,0210,29.51,20,1713,0.74,M,0.28,21-22,M,M,M,M,M,0,4,24,0,0,0,6,4,M,M,2.5,01,10.0,26.2,0.0
03031,201502,59.3,M,33.8,M,46.6,M,30.3,38.9,509,0,M,M,M,M,M,M,27.00,30.10,30.56,23,1114,29.63,20,1743,0.20,M,0.13,22-23,M,M,M,M,M,0,3,14,0,0,2,4,1,M,M,1.4,10,10.5,18.2,0.0
03032,201502,65.0,M,40.9,M,53.0,M,37.0,44.5,340,11,M,M,M,M,M,M,27.69,30.07,30.48,23,1113,29.64,20,1728,0.04,M,0.04,27-28,M,M,M,M,M,1,0,4,0,0,0,2,0,M,M,3.7,02,8.7,12.1,0.4
03035,201502,M,M,M,M,M,M,31.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.17,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,1.0,13,9.0,M,M
03044,201502,M,M,M,M,M,M,M,M,478,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.03,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,2.2,09,10.4,17.1,0.1
03047,201502,60.9,M,34.7,M,47.8,M,M,M,473,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.39,M,M,M,M,M,M,M,M,0,2,12,0,0,0,0,0,M,M,M,M,M,16.9,0.0
03048,201502,60.2,M,27.0,M,43.6,M,M,M,589,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.24,M,M,M,M,M,M,M,M,0,0,25,0,0,0,0,0,M,M,M,M,M,21.0,0.0
03049,201502,M,M,M,M,M,M,32.6,M,398,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.83,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,2.5,25,8.6,14.7,0.0
03050,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M
03054,201502,58.5,M,25.1,M,41.8,M,M,M,644,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.80,M,M,M,M,M,M,M,M,0,3,22,0,0,0,0,0,M,M,M,M,M,23.0,0.0
03055,201502,52.5,M,22.1,M,37.3,M,M,M,768,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.80,M,M,M,M,M,M,M,M,0,4,23,0,0,0,0,0,M,M,M,M,M,27.4,0.0
03056,201502,M,M,M,M,M,M,M,M,565,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.07,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,0.9,01,8.0,20.2,0.0
03058,201502,M,M,M,M,M,M,32.6,M,448,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.07,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,1.6,01,6.9,16.6,0.0
03060,201502,40.2,M,22.6,M,31.4,M,M,M,931,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.77,M,M,M,M,M,M,M,M,0,10,26,0,0,0,0,0,M,M,M,M,M,33.3,0.0
03061,201502,43.9,M,28.7,M,36.3,M,M,M,798,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.66,M,M,M,M,M,M,M,M,0,4,16,0,0,0,0,0,M,M,M,M,M,28.5,0.0
03062,201502,42.6,M,16.9,M,29.8,M,M,M,981,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.09,M,M,M,M,M,M,M,M,0,5,28,0,0,0,0,0,M,M,M,M,M,35.0,0.0
03063,201502,50.6,M,18.3,M,34.5,M,M,M,847,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.35,M,M,M,M,M,M,M,M,0,5,28,1,0,0,0,0,M,M,M,M,M,30.3,0.0
03067,201502,48.1,M,17.3,M,32.7,M,M,M,895,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.57,M,M,M,M,M,M,M,M,0,6,27,2,0,0,0,0,M,M,M,M,M,32.0,0.0
03068,201502,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.06,M,M,M,M,M,M,M,0.19,M,0.09,10-11,M,M,M,M,M,M,M,M,M,1,0,7,0,M,M,2.1,06,8.1,M,M
03071,201502,M,M,M,M,M,M,32.1,M,473,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.06,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,0.8,11,9.0,16.9,0.0
03072,201502,58.8,M,30.8,M,44.8,M,M,M,560,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.52,M,M,M,M,M,M,M,M,0,3,16,0,0,0,0,0,M,M,M,M,M,20.0,0.0
03074,201502,65.8,M,28.7,M,47.2,M,M,M,490,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.07,M,M,M,M,M,M,M,M,0,0,23,0,0,0,0,0,M,M,M,M,M,17.5,0.0
03102,201502,75.2,M,48.9,M,62.1,M,42.4,52.1,82,17,M,M,M,M,M,M,29.05,30.01,30.23,24,1114,29.74,27,1958,1.66,M,1.37,22-23,M,M,M,M,M,0,0,0,0,0,3,3,3,M,M,1.7,25,4.4,3.0,0.6
03103,201502,55.2,10.4,24.3,5.0,39.7,7.6,19.8,31.1,701,0,-222,0,4050,0,-789,0,23.25,30.04,30.36,12,0857,29.57,28,0557,2.12,-0.04,1.53,22-23,9.2,6.5,23,1,25+,0,0,27,0,0,1,4,3,3,M,2.9,22,6.5,25.0,0.0
03104,201502,82.3,7.5,45.6,4.3,64.0,5.9,37.4,51.0,46,22,-159,12,M,M,M,M,30.09,29.96,30.21,12,1006,29.58,27,1717,0.04,-0.62,0.04,23,M,M,M,M,M,2,0,0,0,0,0,1,0,M,M,2.2,33,5.5,1.6,0.8
03124,201502,69.5,M,43.6,M,56.6,M,29.9,M,M,M,M,M,M,M,M,M,25.35,30.01,30.25,12,1115,29.66,27,1622,0.10,M,0.25,M,M,M,M,M,M,0,0,0,0,0,0,2,0,M,M,3.6,24,M,M,M
