WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201403,60.2,M,24.9,M,42.6,M,20.1,33.4,688,0,M,M,M,M,M,M,26.16,29.95,30.53,02,2103,29.15,17,1651,0.26,M,0.20,07-08,M,M,M,M,M,0,2,26,2,0,0,4,1,M,M,1.1,33,11.4,22.2,0.0
03016,201403,M,M,M,M,M,M,21.0,32.6,725,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.78,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,2.8,27,6.2,23.4,0.0
03017,201403,55.8,1.4,25.9,-0.5,40.9,0.5,17.5,31.7,718,0,-45,0,5237,0,35,0,24.51,29.92,30.41,12,0735,29.15,17,1551,0.83,-0.09,0.32,07,M,M,M,M,M,0,2,23,0,0,5,9,2,3,M,3.0,25,11.5,23.9,0.0
03024,201403,63.8,M,33.9,M,48.9,M,19.9,37.1,502,0,M,M,M,M,M,M,26.84,29.98,30.54,03,0015,29.22,18,0314,0.07,M,0.04,02,M,M,M,M,M,1,1,16,0,0,0,3,0,M,M,1.1,25,13.2,16.7,0.0
03026,201403,55.9,M,23.4,M,39.7,M,19.6,31.4,779,0,M,M,M,M,M,M,25.68,29.98,30.54,22,2250,29.17,17,1748,0.08,M,0.03,18+,M,M,M,M,M,0,3,28,2,0,1,5,0,M,M,3.0,28,14.3,25.1,0.0
03027,201403,56.4,M,28.0,M,42.2,M,17.1,32.2,700,0,M,M,M,M,M,M,23.12,29.96,30.40,09,0716,29.37,18,0229,0.89,M,0.55,14-15,M,M,M,M,M,0,0,24,0,0,1,6,3,M,M,9.8,28,16.4,22.6,0.0
03028,201403,58.6,M,25.0,M,41.8,M,18.5,32.6,712,0,M,M,M,M,M,M,25.52,29.93,30.49,02,2138,29.19,17,1711,0.37,M,0.20,07-08,M,M,M,M,M,0,2,27,2,0,0,7,1,M,M,3.2,30,13.8,23.0,0.0
03029,201403,58.9,M,22.9,M,40.9,M,15.1,31.5,739,0,M,M,M,M,M,M,23.45,29.95,30.41,09,0702,29.45,26,1638,0.65,M,0.52,01-02,M,M,M,M,M,0,0,29,0,0,0,4,3,M,M,3.1,27,6.5,23.8,0.0
03030,201403,61.7,M,28.8,M,45.3,M,20.2,34.9,605,1,M,M,M,M,M,M,26.77,29.97,30.54,02,2259,29.19,18,0102,0.21,M,0.18,02,M,M,M,M,M,0,1,22,0,0,1,2,1,M,M,1.8,30,13.9,19.5,0.0
03031,201403,71.7,M,41.7,M,56.7,M,25.8,42.7,273,25,M,M,M,M,M,M,26.91,29.96,30.43,03,0940,29.48,18,0349,0.04,M,0.04,25-26,M,M,M,M,M,0,0,4,0,0,0,2,0,M,M,0.8,14,12.0,8.8,0.8
03032,201403,76.0,M,46.4,M,61.2,M,32.9,47.9,161,55,M,M,M,M,M,M,27.60,29.94,30.34,12,1102,29.55,11,1650,0.00,M,0.00,M,M,M,M,M,M,4,0,2,0,0,0,0,0,M,M,3.0,04,10.1,5.4,1.8
03035,201403,M,M,M,M,M,M,22.3,39.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.06,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,2.2,24,11.0,M,M
03044,201403,M,M,M,M,M,M,27.0,42.7,260,32,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.01,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,2.1,13,12.5,8.7,1.1
03047,201403,72.9,M,40.9,M,56.9,M,M,M,266,21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.07,M,M,M,M,M,M,M,M,0,0,5,0,0,0,0,0,M,M,M,M,M,8.6,0.7
03048,201403,67.1,M,34.4,M,50.8,M,M,M,434,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.02,M,M,M,M,M,M,M,M,0,0,13,0,0,0,0,0,M,M,M,M,M,14.0,0.0
03049,201403,M,M,M,M,M,M,24.2,41.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.10,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,3.1,26,10.0,M,M
03050,201403,M,M,M,M,M,M,26.1,42.4,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.02,M,M,M,M,M,M,M,M,M,M,M,M,1,1,M,M,M,M,0.5,15,11.8,M,M
03054,201403,66.0,M,28.0,M,47.0,M,M,M,550,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.29,M,M,M,M,M,M,M,M,0,0,20,0,0,0,0,0,M,M,M,M,M,17.7,0.0
03055,201403,60.6,M,27.5,M,44.1,M,M,M,639,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.20,M,M,M,M,M,M,M,M,0,1,23,1,0,0,0,0,M,M,M,M,M,20.6,0.0
03056,201403,M,M,M,M,M,M,24.5,40.1,334,5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.02,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,1.8,28,10.2,11.1,0.2
