WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201206,98.0,M,61.3,M,79.7,M,45.2,60.2,0,447,M,M,M,M,M,M,26.10,29.72,30.14,21,0847,29.26,09,1905,0.93,M,0.39,04,M,M,M,M,M,22,0,0,0,0,0,4,3,M,M,6.8,17,13.3,0.0,14.9
03016,201206,M,M,M,M,M,M,26.4,49.7,10,211,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.02,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,3.3,25,7.7,0.3,7.0
03017,201206,91.7,9.3,58.0,5.7,74.9,7.5,35.8,54.3,M,M,M,M,M,M,M,M,24.54,29.72,30.11,16,0840,29.20,09,1817,1.23,-0.75,0.70,06-07,M,M,M,M,M,17,0,0,0,9,0,2,2,0,M,4.9,17,12.2,M,M
03024,201206,95.1,M,68.7,M,81.9,M,52.9,64.2,0,517,M,M,M,M,M,M,26.77,29.82,30.14,12,0733,29.45,10,0312,3.12,M,1.71,04-05,M,M,M,M,M,23,0,0,0,3,0,5,4,M,M,7.4,17,11.6,0.0,17.2
03026,201206,92.2,M,59.1,M,75.7,M,47.3,59.4,1,329,M,M,M,M,M,M,25.65,29.80,30.18,21,0841,29.30,09,1829,2.08,M,1.16,04,M,M,M,M,M,17,0,0,0,5,0,6,3,M,M,7.6,17,14.3,0.0,11.0
03027,201206,88.2,M,55.3,M,71.8,M,30.1,51.2,0,204,M,M,M,M,M,M,23.20,29.84,30.10,16,2237,29.55,09,1816, T ,M,T,M,M,M,M,M,M,10,0,0,0,0,0,0,0,M,M,3.5,23,12.4,0.0,7.0
03028,201206,93.5,M,60.5,M,77.0,M,46.0,59.2,0,367,M,M,M,M,M,M,25.51,29.76,30.15,21,0832,29.33,09,1715,0.41,M,0.28,12,M,M,M,M,M,17,0,0,0,0,0,7,1,M,M,8.6,20,14.5,0.0,12.2
03029,201206,88.7,M,45.1,M,66.9,M,18.5,46.6,21,84,M,M,M,M,M,M,23.49,29.80,30.04,28,0511,29.54,19,1910,0.05,M,0.03,28,M,M,M,M,M,12,0,0,0,0,0,2,0,M,M,4.6,24,6.6,0.7,2.8
03030,201206,95.5,M,65.2,M,80.4,M,54.7,64.3,0,469,M,M,M,M,M,M,26.69,29.75,30.10,21,0946,29.38,09,1937,2.43,M,0.89,02,M,M,M,M,M,21,0,0,0,5,0,7,5,M,M,8.2,17,12.8,0.0,15.6
03031,201206,M,M,M,M,M,M,54.1,65.5,0,577,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.42,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,9.3,15,11.9,0.0,19.2
03032,201206,98.8,M,73.0,M,85.9,M,58.3,68.3,0,635,M,M,M,M,M,M,27.48,29.80,29.94,22,0825,29.55,19,1758,0.20,M,0.18,14,M,M,M,M,M,30,0,0,0,0,0,2,1,M,M,9.2,11,10.6,0.0,21.2
03035,201206,M,M,M,M,M,M,44.0,60.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.03,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,6.5,16,10.9,M,M
03044,201206,M,M,M,M,M,M,54.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.45,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,9.1,13,12.3,M,M
03047,201206,99.9,M,70.3,M,85.1,M,M,M,0,615,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.04,M,M,M,M,M,M,M,M,30,0,0,0,0,0,0,0,M,M,M,M,M,0.0,20.5
03048,201206,97.5,M,62.4,M,80.0,M,M,M,0,460,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,30,0,0,0,0,0,0,0,M,M,M,M,M,0.0,15.3
03049,201206,M,M,M,M,M,M,47.3,61.3,0,474,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.17,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,5.0,15,8.7,0.0,15.8
03050,201206,M,M,M,M,M,M,58.8,67.5,0,538,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.28,M,M,M,M,M,M,M,M,M,M,M,M,6,0,M,M,M,M,6.9,13,10.3,0.0,17.9
03054,201206,94.3,M,61.5,M,77.9,M,M,M,0,392,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.32,M,M,M,M,M,M,M,M,22,0,0,0,0,0,0,0,M,M,M,M,M,0.0,13.1
03055,201206,94.3,M,63.7,M,79.0,M,M,M,0,427,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.15,M,M,M,M,M,M,M,M,21,0,0,0,0,0,0,0,M,M,M,M,M,0.0,14.2
03056,201206,M,M,M,M,M,M,52.2,63.8,0,513,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.64,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,6.7,15,9.7,0.0,17.1
03058,201206,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,M,M,9.1,M,M
03060,201206,78.4,M,51.1,M,64.7,M,M,M,58,62,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.04,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,2.0,2.1
03061,201206,82.4,M,57.9,M,70.2,M,M,M,34,166,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.04,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,1.1,5.5
03062,201206,76.6,M,41.7,M,59.2,M,M,M,168,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.16,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,5.6,0.0
03063,201206,96.8,M,58.3,M,77.6,M,M,M,0,386,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.59,M,M,M,M,M,M,M,M,23,0,0,0,0,0,0,0,M,M,M,M,M,0.0,12.9
03067,201206,95.9,M,60.6,M,78.2,M,M,M,1,406,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.51,M,M,M,M,M,M,M,M,20,0,0,0,0,0,0,0,M,M,M,M,M,0.0,13.5
03068,201206,M,M,M,M,M,M,37.4,53.1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,11.2,M,M
03071,201206,M,M,M,M,M,M,53.6,66.0,0,603,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.05,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,8.4,15,11.2,0.0,20.8
03072,201206,97.0,M,68.0,M,82.5,M,M,M,0,532,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.11,M,M,M,M,M,M,M,M,27,0,0,0,0,0,0,0,M,M,M,M,M,0.0,17.7
03074,201206,98.4,M,56.7,M,77.5,M,M,M,0,386,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,30,0,0,0,0,0,0,0,M,M,M,M,M,0.0,12.9
03076,201206,90.3,M,66.0,M,78.1,M,M,M,4,405,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.05,M,M,M,M,M,M,M,M,18,0,0,0,0,0,0,0,M,M,M,M,M,0.1,13.5
03077,201206,93.0,M,57.9,M,75.5,M,M,M,0,324,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.03,M,M,M,M,M,M,M,M,23,0,0,0,0,0,0,0,M,M,M,M,M,0.0,10.8
03078,201206,94.8,M,56.8,M,75.8,M,M,M,0,332,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.03,M,M,M,M,M,M,M,M,19,0,0,0,0,0,0,0,M,M,M,M,M,0.0,11.1
03079,201206,83.3,M,46.2,M,64.7,M,M,M,44,46,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.08,M,M,M,M,M,M,M,M,2,0,0,0,0,0,0,0,M,M,M,M,M,1.5,1.5
03080,201206,92.8,M,43.3,M,68.1,M,M,M,17,117,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.05,M,M,M,M,M,M,M,M,22,0,0,0,0,0,0,0,M,M,M,M,M,0.6,3.9
03081,201206,89.1,M,48.2,M,68.6,M,M,M,10,124,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,17,0,0,0,0,0,0,0,M,M,M,M,M,0.3,4.1
03082,201206,94.5,M,55.6,M,75.0,M,M,M,0,305,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.02,M,M,M,M,M,M,M,M,27,0,0,0,0,0,0,0,M,M,M,M,M,0.0,10.2
03083,201206,92.8,M,56.8,M,74.8,M,M,M,3,307,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.93,M,M,M,M,M,M,M,M,19,0,0,0,0,0,0,0,M,M,M,M,M,0.1,10.2
