WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201101,45.6,M,9.2,M,27.4,M,15.6,22.2,1158,0,M,M,M,,M,,26.21,30.11,30.77,12,0820,29.58,08,1533,0.02,M,0.01,19,M,M,M,M,M,0,6,31,6,0,2,2,0,M,M,1.0,29,7.0,37.4,0.0
03016,201101,M,M,M,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M
03017,201101,42.2,-1.0,17.7,2.5,30.0,0.8,14.1,24.0,1080,0,-31,0,3152,0,-445,0,24.71,30.02,30.64,11,2354,29.52,17,1332,0.63,0.12,0.45,09-10,M,M,M,M,M,0,6,30,4,0,3,7,1,4,M,2.4,23,9.2,34.8,0.0
03024,201101,50.8,M,23.3,M,37.1,M,19.8,29.8,860,0,M,M,M,,M,,26.88,30.10,30.76,12,1053,29.53,17,1419,0.11,M,0.11,18,M,M,M,M,M,0,2,28,0,0,1,1,1,M,M,1.2,25,9.0,27.7,0.0
03026,201101,41.7,M,13.4,M,27.6,M,16.4,22.9,1151,0,M,M,M,,M,,25.71,30.11,30.77,12,0633,29.56,17,1509,0.04,M,0.03,17,M,M,M,M,M,0,8,30,6,0,4,2,0,M,M,4.6,30,11.0,37.1,0.0
03027,201101,42.7,M,18.6,M,30.7,M,12.9,23.6,1023,0,M,M,M,,M,,23.10,30.10,30.51,12,0836,29.58,09,0057,0.15,M,0.14,31,M,M,M,M,M,0,3,30,0,0,1,2,1,M,M,14.1,30,16.5,34.1,0.0
03028,201101,47.5,M,14.4,M,31.0,M,15.5,24.9,1045,0,M,M,M,,M,,25.55,30.03,30.68,12,0723,29.52,08,1610,9.97,M,9.61,19-20,M,M,M,M,M,0,6,30,4,0,0,6,4,M,M,3.9,34,9.7,33.7,0.0
03029,201101,42.5,M,9.4,M,26.0,M,13.1,20.7,1198,0,M,M,M,,M,,23.49,30.14,30.63,11,0805,29.71,19,1546,0.41,M,0.35,31,M,M,M,M,M,0,5,31,6,0,1,3,1,M,M,0.9,29,3.1,38.6,0.0
03030,201101,50.3,M,17.8,M,34.1,M,18.5,27.4,951,0,M,M,M,,M,,26.80,30.05,30.76,12,1004,29.56,17,1241,0.01,M,0.01,18,M,M,M,M,M,0,2,30,1,0,2,1,0,M,M,2.2,32,9.0,30.7,0.0
03031,201101,61.5,M,30.1,M,45.8,M,18.8,34.3,568,0,M,M,M,,M,,26.93,30.01,30.62,11,1100,29.54,17,1658,0.03,M,0.03,31,M,M,M,M,M,0,0,19,0,0,2,1,0,M,M,0.7,25,7.9,19.6,0.0
