WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
00130,201412,M,M,M,M,M,M,48.4,52.8,256,14,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,4,M,M,M,M,2.4,04,5.0,8.5,0.5
00133,201412,M,M,M,M,M,M,37.3,40.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.48,M,M,M,M,M,M,M,M,M,M,M,M,0,6,M,M,M,M,0.4,31,2.2,M,M
00166,201412,M,M,M,M,M,M,45.6,49.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3,3,M,M,M,M,0.5,06,6.1,M,M
00209,201412,M,M,M,M,M,M,40.2,43.9,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.52,M,M,M,M,M,M,M,M,M,M,M,M,1,3,M,M,M,M,0.1,06,7.0,M,M
00225,201412,M,M,M,M,M,M,44.8,49.0,367,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.27,M,M,M,M,M,M,M,M,M,M,M,M,1,5,M,M,M,M,0.4,22,4.3,11.8,0.1
00362,201412,M,M,M,M,M,M,43.7,47.6,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.31,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,0.3,30,5.1,M,M
00369,201412,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,1.8,04,6.8,M,M
00428,201412,M,M,M,M,M,M,42.8,43.9,599,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.69,M,M,M,M,M,M,M,M,M,M,M,M,0,4,M,M,M,M,1.6,04,4.3,19.3,0.0
03013,201412,45.5,M,16.6,M,31.1,M,19.8,26.1,1044,0,M,M,M,M,M,M,26.25,30.11,30.84,30,2212,29.38,25,1352,0.04,M,0.04,29-30,M,M,M,M,M,0,6,30,2,1,2,0,0,M,M,1.5,32,7.8,33.7,0.0
03016,201412,39.3,M,21.3,M,30.3,M,21.3,27.8,1069,0,M,M,M,M,M,M,M,M,30.56,31,0253,29.56,25,1453,0.65,M,0.22,21,M,M,M,M,M,0,7,29,2,0,0,13,2,M,M,1.4,27,3.8,34.5,0.0
03017,201412,44.1,1.3,18.5,1.4,31.3,1.3,16.8,25.4,1037,0,-49,0,2291,701,-177,-68,24.58,30.10,30.83,30,1055,29.30,25,0353,0.59,0.28,0.18,29-30,12.0,5.4,29,1,31+,0,5,31,2,0,0,7,2,4,M,1.7,22,8.7,33.5,0.0
03024,201412,51.4,M,31.0,M,41.2,M,26.8,34.9,731,0,M,M,M,M,M,M,26.92,30.10,30.80,30,2253,29.44,14,1422,0.13,M,0.09,04,M,M,M,M,M,0,2,11,0,0,1,2,0,M,M,2.1,23,9.3,23.6,0.0
03026,201412,42.7,M,16.7,M,29.7,M,18.5,25.3,1087,0,M,M,M,M,M,M,25.74,30.12,30.88,30,1001,29.39,25,0514,0.85,M,0.72,14-15,M,M,M,M,M,0,8,31,2,0,5,2,1,M,M,3.3,28,11.6,35.1,0.0
03027,201412,43.6,M,22.2,M,32.9,M,20.6,27.6,990,0,M,M,M,M,M,M,23.13,30.11,30.50,30,2357,29.50,22,1435,0.69,M,0.21,25-26,M,M,M,M,M,0,5,26,2,0,3,10,2,M,M,10.5,29,15.3,31.9,0.0
03028,201412,46.5,M,19.8,M,33.2,M,21.5,28.1,981,0,M,M,M,M,M,M,25.58,30.10,30.77,30,2131,29.38,25,1259,0.77,M,0.39,04-05,M,M,M,M,M,0,7,31,2,0,0,8,3,M,M,3.7,30,10.3,31.6,0.0
03029,201412,46.2,M,20.5,M,33.4,M,21.7,28.5,953,0,M,M,M,M,M,M,23.48,30.06,30.47,27,2023,29.52,25,1407,1.52,M,0.89,03-04,M,M,M,M,M,0,3,27,3,0,2,7,5,M,M,1.0,24,3.8,31.8,0.0
03030,201412,49.4,M,27.4,M,38.4,M,26.3,32.8,782,0,M,M,M,M,M,M,26.85,30.11,30.80,30,2311,29.38,14,1531,0.83,M,0.56,04-05,M,M,M,M,M,0,3,21,0,0,4,8,3,M,M,1.7,28,9.8,26.1,0.0
03031,201412,59.2,M,38.3,M,48.8,M,33.7,41.5,496,0,M,M,M,M,M,M,27.00,30.10,30.57,31,1035,29.55,22,2003,0.22,M,0.20,22-23,M,M,M,M,M,0,1,6,0,0,6,3,1,M,M,1.7,18,10.0,16.0,0.0
03032,201412,63.1,M,43.7,M,53.4,M,40.9,46.9,354,0,M,M,M,M,M,M,27.68,30.10,30.50,31,1053,29.52,22,1755,0.00,M,0.00,M,M,M,M,M,M,0,0,3,0,0,0,0,0,M,M,2.4,04,7.0,11.4,0.0
03035,201412,M,M,M,M,M,M,30.4,38.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,7,M,M,M,M,2.4,23,7.7,M,M
03044,201412,M,M,M,M,M,M,36.8,44.5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,3.0,16,9.7,M,M
03047,201412,60.5,M,37.4,M,48.9,M,M,M,492,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.20,M,M,M,M,M,M,M,M,0,1,8,0,0,0,0,0,M,M,M,M,M,15.9,0.0
03048,201412,51.7,M,26.4,M,39.0,M,M,M,797,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.19,M,M,M,M,M,M,M,M,0,1,23,0,0,0,0,0,M,M,M,M,M,25.7,0.0
03049,201412,M,M,M,M,M,M,31.8,41.0,503,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.26,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,4.4,23,8.1,16.2,0.0
03050,201412,M,M,M,M,M,M,35.4,42.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.43,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,0.9,19,9.2,M,M
03054,201412,53.9,M,26.6,M,40.2,M,M,M,760,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.20,M,M,M,M,M,M,M,M,0,2,22,0,0,0,0,0,M,M,M,M,M,24.5,0.0
03055,201412,48.2,M,25.1,M,36.6,M,M,M,869,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.71,M,M,M,M,M,M,M,M,0,3,25,0,0,0,0,0,M,M,M,M,M,28.0,0.0
03056,201412,M,M,M,M,M,M,32.6,40.0,613,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.38,M,M,M,M,M,M,M,M,M,M,M,M,0,7,M,M,M,M,1.3,27,6.9,19.8,0.0
03058,201412,M,M,M,M,M,M,33.0,40.9,519,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.16,M,M,M,M,M,M,M,M,M,M,M,M,0,5,M,M,M,M,1.7,29,6.0,17.3,0.0
03060,201412,33.2,M,18.3,M,25.7,M,M,M,1207,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.88,M,M,M,M,M,M,M,M,0,15,31,0,0,0,0,0,M,M,M,M,M,38.9,0.0
03061,201412,35.5,M,23.6,M,29.6,M,M,M,1091,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.19,M,M,M,M,M,M,M,M,0,12,21,0,0,0,0,0,M,M,M,M,M,35.2,0.0
03062,201412,36.9,M,13.7,M,25.3,M,M,M,1220,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.92,M,M,M,M,M,M,M,M,0,11,31,2,0,0,0,0,M,M,M,M,M,39.4,0.0
03063,201412,46.9,M,16.8,M,31.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.93,M,M,M,M,M,M,M,M,0,4,29,2,0,0,0,0,M,M,M,M,M,M,M
03067,201412,44.1,M,19.5,M,31.8,M,M,M,1024,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.71,M,M,M,M,M,M,M,M,0,7,28,2,0,0,0,0,M,M,M,M,M,33.0,0.0
03068,201412,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.01,M,30.46,01,0602,29.78,02,1625,0.01,M,0.01,22,M,M,M,M,M,M,M,M,M,0,1,1,0,M,M,2.0,03,7.6,M,M
03071,201412,M,M,M,M,M,M,36.0,43.8,448,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.11,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,1.7,18,8.3,14.5,0.0
03072,201412,59.1,M,38.5,M,48.8,M,M,M,494,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.43,M,M,M,M,M,M,M,M,0,1,8,0,0,0,0,0,M,M,M,M,M,15.9,0.0
03074,201412,58.4,M,26.5,M,42.4,M,M,M,690,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.32,M,M,M,M,M,M,M,M,0,0,24,0,0,0,0,0,M,M,M,M,M,22.3,0.0
03102,201412,65.7,M,47.7,M,56.7,M,41.5,49.5,251,2,M,M,M,M,M,M,29.08,30.05,30.33,27,2242,29.75,25,0535,4.41,M,1.57,12,M,M,M,M,M,0,0,1,0,1,2,6,3,M,M,1.1,03,4.2,8.1,0.1
03103,201412,43.6,1.1,22.7,5.9,33.2,3.6,22.7,29.0,978,0,-118,0,2395,109,-433,-8,23.23,30.11,30.42,27,1857,29.57,25,0157,3.44,1.57,1.47,03-04,19.0,14.1,31,0,31+,0,4,27,0,0,11,9,5,4,M,1.7,22,6.2,31.5,0.0
03104,201412,69.5,-0.6,40.9,4.9,55.2,2.2,37.5,47.2,299,3,-72,2,M,M,M,M,30.17,30.05,30.41,27,1028,29.67,25,0300,0.15,-0.20,0.08,17,M,M,M,M,M,0,0,5,0,0,0,4,0,M,M,2.1,32,4.2,9.6,0.1
03124,201412,61.4,M,37.0,M,49.2,M,28.8,40.3,M,M,M,M,M,M,M,M,25.35,30.04,30.32,27,2150,29.61,25,1438,0.54,M,0.17,13,M,M,M,M,M,0,0,7,0,0,1,9,2,M,M,3.1,22,6.6,M,M
03131,201412,67.4,M,49.9,M,58.7,M,47.6,52.8,192,2,M,M,M,M,M,M,29.60,30.06,30.33,27,2040,29.79,25,1553,0.01,M,0.01,31,M,M,M,M,M,0,0,0,0,0,1,1,0,M,M,0.2,29,4.2,6.2,0.1
03144,201412,68.5,M,45.6,M,57.1,M,40.2,49.1,239,4,M,M,M,M,M,M,30.11,30.05,30.40,27,1034,29.66,25,0325,0.39,M,0.18,03,M,M,M,M,M,0,0,4,0,0,2,5,1,M,M,1.7,29,4.4,7.7,0.1
03145,201412,M,M,M,M,M,M,37.9,49.8,M,M,M,M,M,M,M,M,29.82,30.06,30.35,27,2253,29.71,25,0257,0.39,M,0.24,03-04,M,M,M,M,M,M,M,M,M,0,0,6,1,M,M,3.2,01,5.6,M,M
