WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201305,81.9,M,45.6,M,63.8,M,34.5,49.5,170,139,M,M,M,M,M,M,26.15,29.85,30.71,02,0748,29.23,29,1719,0.06,M,0.05,19-20,M,M,M,M,M,11,0,6,0,1,0,2,0,M,M,0.4,18,11.2,5.5,4.5
03016,201305,M,M,M,M,M,M,30.6,44.4,251,7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.03,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,2.2,25,6.6,8.1,0.2
03017,201305,71.7,0.2,44.1,1.4,57.9,0.8,34.6,46.3,253,42,-12,21,6047,42,51,20,24.58,29.87,30.77,02,0541,29.36,28,1629,0.82,-1.33,0.33,07-08,M,M,M,M,M,0,0,4,0,12,0,7,3,2,M,1.8,24,10.2,8.2,1.4
03024,201305,M,M,M,M,M,M,40.4,54.2,79,242,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.08,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,3.6,19,11.7,2.5,7.8
03026,201305,M,M,M,M,M,M,41.3,49.7,218,73,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.20,M,M,M,M,M,M,M,M,M,M,M,M,7,2,M,M,M,M,0.2,34,13.2,7.0,2.4
03027,201305,73.4,M,41.7,M,57.6,M,19.3,41.3,233,12,M,M,M,M,M,M,23.17,29.89,30.51,02,1002,29.48,29,1515,0.02,M,0.02,14-15,M,M,M,M,M,0,0,3,0,0,0,1,0,M,M,7.1,27,14.1,7.5,0.4
03028,201305,79.5,M,45.7,M,62.6,M,33.7,48.4,179,114,M,M,M,M,M,M,25.53,29.84,30.67,02,1018,29.23,29,1730,1.29,M,0.92,20-21,M,M,M,M,M,10,0,6,0,0,0,7,3,M,M,2.0,30,12.5,5.8,3.7
03029,201305,72.5,M,34.0,M,53.3,M,17.5,39.3,M,M,M,M,M,M,M,M,23.48,29.87,30.34,02,1028,29.53,28,1747,0.01,M,0.01,06,M,M,M,M,M,0,0,12,0,0,0,1,0,M,M,4.9,25,7.3,M,M
03030,201305,M,M,M,M,M,M,39.2,52.6,98,179,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.16,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,1.6,20,12.9,3.2,5.8
03031,201305,87.5,M,59.9,M,73.7,M,41.2,56.8,39,317,M,M,M,M,M,M,26.86,29.85,30.48,02,2320,29.45,29,1827,0.57,M,0.54,25,M,M,M,M,M,15,0,0,0,2,0,3,1,M,M,4.9,17,12.6,1.3,10.2
