WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201205,82.9,M,46.1,M,64.5,M,38.7,51.6,82,74,M,M,M,M,M,M,26.13,29.82,30.37,12,1049,29.21,23,1809,0.19,M,0.10,12,M,M,M,M,M,8,0,0,0,0,0,5,1,M,M,1.8,14,9.8,2.6,2.4
03016,201205,M,M,M,M,M,M,24.3,43.8,174,8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.12,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,3.3,26,7.6,5.6,0.3
03017,201205,75.4,3.9,45.5,2.8,60.5,3.4,31.2,46.4,178,36,-87,15,5393,42,-675,17,24.00,29.84,30.34,12,0737,29.25,26,1749,1.01,-1.14,0.60,23,M,M,M,M,M,2,0,0,0,3,2,6,3,0,M,2.3,19,10.2,5.9,1.2
03024,201205,86.2,M,59.8,M,73.0,M,40.9,55.9,28,285,M,M,M,M,M,M,26.78,29.83,30.29,13,0827,29.20,24,0144,0.57,M,0.42,13-14,M,M,M,M,M,16,0,0,0,2,0,3,2,M,M,3.8,19,10.2,0.9,9.2
03026,201205,78.2,M,44.5,M,61.4,M,38.6,50.1,150,43,M,M,M,M,M,M,25.68,29.87,30.42,12,1010,29.31,23,0204,0.00,M,0.00,M,M,M,M,M,M,3,0,0,0,0,1,0,0,M,M,1.7,15,12.4,4.8,1.4
03027,201205,74.0,M,45.5,M,59.8,M,24.0,43.6,181,25,M,M,M,M,M,M,23.18,29.89,30.26,12,0720,29.36,23,1723,0.84,M,0.53,13-14,M,M,M,M,M,0,0,0,0,0,2,4,3,M,M,5.4,24,14.7,5.8,0.8
03028,201205,80.5,M,47.7,M,64.1,M,38.3,51.0,96,79,M,M,M,M,M,M,25.52,29.82,30.32,13,0014,29.14,23,1811,0.54,M,0.30,13,M,M,M,M,M,7,0,0,0,0,0,8,1,M,M,1.6,23,11.5,3.1,2.5
03029,201205,77.4,M,35.6,M,56.5,M,14.5,40.3,263,6,M,M,M,M,M,M,23.46,29.81,30.20,14,0654,29.35,23,1635,0.01,M,0.01,13,M,M,M,M,M,0,0,12,0,0,0,1,0,M,M,4.8,23,8.0,8.5,0.2
03030,201205,85.8,M,53.9,M,69.9,M,43.9,55.8,40,197,M,M,M,M,M,M,26.70,29.80,30.32,12,1217,29.12,23,2319,0.06,M,0.40,M,M,M,M,M,M,14,0,0,0,1,0,2,0,M,M,2.5,19,11.0,1.3,6.4
03031,201205,87.1,M,63.5,M,75.3,M,49.9,60.9,17,344,M,M,M,M,M,M,26.85,29.83,30.23,13,0816,29.40,23,1845,2.74,M,1.86,10,M,M,M,M,M,17,0,0,0,2,0,6,3,M,M,4.8,16,10.6,0.5,11.1
03032,201205,89.6,M,65.0,M,77.3,M,58.7,65.3,0,390,M,M,M,M,M,M,27.52,29.82,30.19,13,0856,29.44,23,1727,5.26,M,2.15,08,M,M,M,M,M,16,0,0,0,0,0,6,4,M,M,5.1,09,8.4,0.0,12.6
03035,201205,M,M,M,M,M,M,35.4,53.9,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.21,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,4.5,21,11.5,M,M
03044,201205,M,M,M,M,M,M,52.0,62.3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.00,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,6.3,15,11.1,M,M
03047,201205,88.9,M,60.6,M,74.8,M,M,M,11,323,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.83,M,M,M,M,M,M,M,M,18,0,0,0,0,0,0,0,M,M,M,M,M,0.4,10.4
