WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,200912,39.3,M,10.1,M,24.7,M,13.7,20.5,1188,0,M,M,M,,M,,26.18,30.06,30.53,28,0903,29.50,13,1534,0.19,M,0.17,22-23,M,M,M,M,M,0,12,31,6,0,0,4,1,M,M,2.1,34,8.1,39.6,0.0
03016,200912,28.1,M,4.2,M,16.2,M,8.2,13.7,1505,0,M,M,M,,M,,24.49,30.19,30.73,28,0742,29.11,08,0501,1.07,M,0.72,07-08,M,M,M,M,M,0,23,31,11,0,2,8,3,M,M,1.5,24,3.1,48.5,0.0
03017,200912,36.4,-7.7,11.9,-4.5,24.2,-6.1,10.9,19.9,1215,0,137,0,2694,533,208,-163,24.50,30.01,30.53,28,0918,29.39,13,1317,0.50,-0.13,0.20,22-23,M,M,M,M,M,0,15,31,6,0,1,12,2,4,M,2.2,22,8.8,40.5,0.0
03024,200912,46.9,M,25.3,M,36.1,M,18.2,28.0,924,0,M,M,M,,M,,26.87,30.11,30.53,28,1034,29.67,22,1521,0.10,M,0.07,31,M,M,M,M,M,0,1,14,0,0,0,4,0,M,M,2.4,29,9.3,30.8,0.0
03026,200912,35.5,M,11.4,M,23.5,M,12.9,19.7,1188,0,M,M,M,,M,,25.66,30.06,30.48,28,1005,29.47,13,1531,0.06,M,0.04,23-24,M,M,M,M,M,0,13,31,5,0,1,2,0,M,M,5.3,32,11.8,42.4,0.0
03027,200912,38.8,M,19.0,M,28.9,M,15.4,22.5,1082,0,M,M,M,,M,,23.10,30.10,30.49,15,1919,29.52,23,0258,0.24,M,0.09,29-30,M,M,M,M,M,0,5,22,0,0,1,7,0,M,M,11.3,29,15.3,37.3,0.0
03028,200912,41.3,M,13.9,M,27.6,M,13.4,22.5,1153,0,M,M,M,,M,,25.51,30.01,30.50,28,0632,29.33,08,1201,0.10,M,0.04,08,M,M,M,M,M,0,11,31,2,0,0,3,0,M,M,4.2,33,11.1,37.2,0.0
03029,200912,40.1,M,10.0,M,25.1,M,13.6,20.7,M,M,M,M,,M,M,M,23.41,30.05,30.63,31,2057,29.16,08,0144,1.06,M,0.44,07-08,M,M,M,M,M,0,6,31,10,0,2,8,4,M,M,2.4,24,4.6,M,M
03030,200912,44.3,M,17.8,M,31.1,M,16.5,25.3,1043,0,M,M,M,,M,,26.77,30.04,30.54,15,1044,29.32,08,1437,0.13,M,0.08,31,M,M,M,M,M,0,7,31,0,0,0,4,0,M,M,3.8,32,10.5,33.6,0.0
03031,200912,53.2,M,28.4,M,40.8,M,27.0,34.2,746,0,M,M,M,,M,,26.93,30.03,30.48,31,2139,29.48,23,1421,0.48,M,0.21,23-24,M,M,M,M,M,0,1,21,0,0,3,6,2,M,M,0.4,03,8.1,24.1,0.0
03032,200912,59.0,M,34.7,M,46.9,M,32.5,39.6,M,M,M,M,,M,M,M,27.65,30.05,30.46,31,2354,29.49,23,1618,0.19,M,0.17,23,M,M,M,M,M,0,0,4,0,0,0,2,1,M,M,2.1,36,6.9,M,M
03047,200912,55.9,M,29.1,M,42.6,M,M,M,686,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.73,M,0.26,03-04,M,M,M,M,M,0,1,20,0,0,0,6,2,M,M,M,M,M,22.1,0.0
03048,200912,46.0,M,21.9,M,34.0,M,M,M,954,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.14,M,0.04,13-14,M,M,M,M,M,0,0,29,0,0,0,4,0,M,M,M,M,M,30.8,0.0
03054,200912,46.9,M,19.0,M,33.0,M,M,M,985,0,M,M,M,,M,,M,M,M,M,M,M,M,M,1.10,M,0.70,23-24,M,M,M,M,M,0,5,31,1,0,0,7,3,M,M,M,M,M,31.8,0.0
03055,200912,43.7,M,16.5,M,30.1,M,M,M,1042,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.12,M,0.09,30-01,M,M,M,M,M,0,7,31,1,0,0,2,0,M,M,M,M,M,34.7,0.0
03060,200912,25.9,M,9.1,M,17.5,M,M,M,1360,0,M,M,M,,M,,M,M,M,M,M,M,M,M,1.64,M,0.99,07-08,M,M,M,M,M,0,24,30,3,0,0,8,5,M,M,M,M,M,46.9,0.0
03061,200912,28.0,M,16.2,M,22.2,M,M,M,1321,0,M,M,M,,M,,M,M,M,M,M,M,M,M,3.46,M,1.91,07-08,M,M,M,M,M,0,23,31,0,0,0,8,5,M,M,M,M,M,42.6,0.0
03062,200912,30.4,M,4.5,M,17.4,M,M,M,1468,0,M,M,M,,M,,M,M,M,M,M,M,M,M,2.21,M,1.24,07-08,M,M,M,M,M,0,18,31,11,0,0,11,5,M,M,M,M,M,47.4,0.0
03063,200912,40.1,M,7.9,M,24.0,M,M,M,1262,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.15,M,0.08,07-08,M,M,M,M,M,0,10,31,6,0,0,2,0,M,M,M,M,M,40.7,0.0
03067,200912,33.8,M,12.4,M,23.1,M,M,M,1288,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.72,M,0.50,07-08,M,M,M,M,M,0,13,31,3,0,0,2,2,M,M,M,M,M,41.5,0.0
03072,200912,54.1,M,27.9,M,41.0,M,M,M,737,0,M,M,M,,M,,M,M,M,M,M,M,M,M,2.10,M,1.00,01-02,M,M,M,M,M,0,0,20,0,0,0,6,5,M,M,M,M,M,23.8,0.0
03074,200912,52.3,M,22.6,M,37.5,M,M,M,840,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.65,M,0.24,01-02,M,M,M,M,M,0,0,28,0,0,0,5,3,M,M,M,M,M,27.1,0.0
03102,200912,63.2,M,42.4,M,52.8,M,36.0,45.1,354,0,M,M,M,,M,,29.07,30.03,30.34,31,1034,29.46,07,1542,2.74,M,1.07,07,M,M,M,M,M,0,0,0,0,0,1,7,5,M,M,1.5,28,3.5,11.8,0.0
03103,200912,37.3,-6.4,11.2,-5.4,24.3,-5.9,14.0,21.0,1216,0,131,0,2821,171,19,45,23.18,30.06,30.54,31,2308,29.18,07,2216,9.84,8.01,8.98,08,M,M,M,M,M,0,8,30,4,0,4,8,3,0,M,2.5,21,6.7,40.5,0.0
03104,200912,66.7,-3.9,36.1,-1.1,51.4,-2.5,32.9,42.9,413,0,66,-3,M,,M,,30.14,30.02,30.39,31,1037,29.38,07,1730,0.58,0.29,0.56,07,M,M,M,M,M,0,0,7,0,0,0,2,1,M,M,1.4,33,3.7,13.3,0.0
