WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
00130,201501,M,M,M,M,M,M,38.5,43.6,451,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,2,M,M,M,M,2.6,01,4.8,15.0,0.0
00133,201501,M,M,M,M,M,M,25.7,32.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.33,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,1.0,30,2.6,M,M
00166,201501,M,M,M,M,M,M,34.4,41.5,522,5,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.91,M,M,M,M,M,M,M,M,M,M,M,M,2,2,M,M,M,M,2.7,35,7.0,16.8,0.2
00209,201501,M,M,M,M,M,M,28.4,36.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.86,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,2.2,33,6.6,M,M
00225,201501,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.11,M,M,M,M,M,M,M,M,M,M,M,M,3,1,M,M,M,M,1.4,34,3.6,M,M
00362,201501,M,M,M,M,M,M,33.2,39.6,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.69,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,2.1,35,4.4,M,M
00369,201501,M,M,M,M,M,M,43.9,51.3,196,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,2.1,02,5.9,6.3,0.1
00428,201501,M,M,M,M,M,M,31.6,36.5,727,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,1.5,36,4.4,23.5,0.0
03013,201501,46.6,M,17.9,M,32.3,M,21.1,26.6,1006,0,M,M,M,M,M,M,26.34,30.22,31.05,07,1010,29.75,31,1614,0.32,M,0.16,30,M,M,M,M,M,0,7,27,3,0,2,4,2,M,M,2.0,27,7.5,32.5,0.0
03016,201501,M,M,M,M,M,M,20.0,25.3,1043,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,0.9,16,2.3,34.8,0.0
03017,201501,46.7,2.7,21.0,3.6,33.9,3.2,19.5,28.1,924,0,-139,0,3215,0,-316,0,24.68,30.16,30.91,07,1044,29.74,16,2203,0.38,0.02,0.12,21,M,M,M,M,M,0,5,27,3,0,1,5,1,4,M,2.8,23,9.7,30.8,0.0
03024,201501,49.8,M,27.7,M,38.8,M,22.4,31.7,805,0,M,M,M,M,M,M,27.03,30.24,30.98,07,1301,29.75,17,0220,1.23,M,0.63,21-22,M,M,M,M,M,0,3,22,0,0,2,6,5,M,M,1.8,26,8.9,26.0,0.0
03026,201501,43.4,M,19.7,M,31.6,M,20.2,26.7,1030,0,M,M,M,M,M,M,25.84,30.22,31.05,07,1043,29.77,17,0015,0.28,M,0.25,20,M,M,M,M,M,0,8,27,2,0,0,2,1,M,M,5.2,29,11.7,33.2,0.0
03027,201501,41.2,M,21.5,M,31.4,M,21.0,27.2,1041,0,M,M,M,M,M,M,23.23,30.22,30.68,07,1221,29.71,03,0256,0.06,M,0.06,31,M,M,M,M,M,0,9,29,0,0,9,0,0,M,M,5.9,30,14.2,33.6,0.0
03028,201501,48.8,M,20.0,M,34.4,M,20.6,28.2,901,0,M,M,M,M,M,M,25.69,30.18,30.97,07,1001,29.70,17,0108,1.04,M,0.47,30,M,M,M,M,M,0,4,30,1,0,0,6,3,M,M,3.9,30,10.9,30.0,0.0
03029,201501,48.7,M,20.5,M,34.6,M,23.2,29.3,934,0,M,M,M,M,M,M,23.57,30.17,30.61,05,0824,29.74,01,0242,1.77,M,0.90,29-30,M,M,M,M,M,0,2,28,1,0,1,9,4,M,M,0.1,21,2.7,30.1,0.0
03030,201501,49.3,M,25.0,M,37.2,M,22.9,30.9,859,0,M,M,M,M,M,M,26.95,30.21,31.00,07,1156,29.72,17,0238,1.21,M,0.42,30-31,M,M,M,M,M,0,2,22,0,0,1,5,4,M,M,2.5,30,9.7,27.7,0.0
03031,201501,52.1,M,31.3,M,41.7,M,28.8,35.5,723,0,M,M,M,M,M,M,27.09,30.21,30.84,07,2024,29.80,31,1750,0.69,M,0.52,31,M,M,M,M,M,0,3,18,0,0,2,4,2,M,M,1.7,03,8.9,23.3,0.0
03032,201501,58.5,M,37.6,M,48.1,M,33.1,40.6,519,2,M,M,M,M,M,M,27.79,30.19,30.79,07,1955,29.81,31,1839,0.71,M,0.71,30-31,M,M,M,M,M,0,0,8,0,0,0,2,1,M,M,2.6,34,8.5,16.7,0.1
03035,201501,M,M,M,M,M,M,29.6,33.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.63,M,M,M,M,M,M,M,M,M,M,M,M,0,3,M,M,M,M,1.1,32,7.2,M,M
03044,201501,M,M,M,M,M,M,29.6,36.6,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,1.6,06,8.6,M,M
03047,201501,53.3,M,30.4,M,41.8,M,M,M,681,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.87,M,M,M,M,M,M,M,M,0,3,20,0,0,0,0,0,M,M,M,M,M,22.7,0.0
03048,201501,46.7,M,23.1,M,34.9,M,M,M,928,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.45,M,M,M,M,M,M,M,M,0,1,26,1,0,0,0,0,M,M,M,M,M,29.9,0.0
03049,201501,M,M,M,M,M,M,30.2,36.0,679,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.16,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,2.6,24,7.7,22.6,0.0
03050,201501,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.68,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,1.3,01,8.5,M,M
