WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201306,94.6,M,59.4,M,77.0,M,44.8,59.1,16,382,M,M,M,M,M,M,26.15,29.82,30.12,17,1746,29.43,03,1757,2.25,M,1.84,17,M,M,M,M,M,22,0,0,0,2,0,6,2,M,M,3.1,16,11.4,0.5,12.7
03016,201306,M,M,M,M,M,M,28.7,49.6,13,151,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,2,0,M,M,M,M,2.4,26,6.7,0.4,5.0
03017,201306,87.8,5.4,54.3,2.0,71.1,3.7,39.9,54.2,29,207,-33,74,6076,249,18,94,24.60,29.81,30.14,05,0830,29.44,19,1803,0.77,-1.21,0.51,23,M,M,M,M,M,14,0,0,0,10,0,5,1,0,M,2.3,16,10.7,1.0,7.1
03024,201306,94.1,M,68.1,M,81.1,M,55.2,64.8,0,471,M,M,M,M,M,M,26.80,29.83,30.12,02,0729,29.54,03,2011,0.03,M,0.03,30,M,M,M,M,M,20,0,0,0,5,0,1,0,M,M,7.3,17,12.4,0.0,16.2
03026,201306,89.3,M,55.6,M,72.5,M,49.0,58.7,23,255,M,M,M,M,M,M,25.69,29.84,30.17,01,2218,29.48,11,1832,1.99,M,0.72,17,M,M,M,M,M,17,0,0,0,3,1,9,6,M,M,2.6,16,12.6,0.8,8.5
03027,201306,87.3,M,54.9,M,71.1,M,31.9,51.3,7,197,M,M,M,M,M,M,23.23,29.88,30.12,28,0707,29.63,08,1551,0.70,M,0.42,14,M,M,M,M,M,8,0,0,0,0,1,5,2,M,M,4.4,23,12.9,0.2,6.6
03028,201306,91.7,M,60.0,M,75.9,M,46.0,59.1,19,351,M,M,M,M,M,M,25.55,29.80,30.10,05,2200,29.44,03,1830,0.10,M,0.10,30,M,M,M,M,M,19,0,0,0,0,0,1,1,M,M,5.4,21,13.3,0.6,11.7
03029,201306,87.8,M,43.4,M,65.6,M,19.8,46.1,M,M,M,M,M,M,M,M,23.52,29.82,30.03,16,0757,29.61,19,1533,0.30,M,0.27,15-16,M,M,M,M,M,11,0,1,0,0,0,3,1,M,M,4.1,24,6.4,M,M
03030,201306,93.9,M,64.8,M,79.4,M,55.0,64.1,0,436,M,M,M,M,M,M,26.72,29.80,30.11,02,0745,29.46,03,1604,2.95,M,1.30,16,M,M,M,M,M,22,0,0,0,10,0,10,6,M,M,6.7,17,13.2,0.0,14.5
03031,201306,95.9,M,71.1,M,83.5,M,57.5,66.7,0,563,M,M,M,M,M,M,26.87,29.83,30.02,18,0811,29.58,05,1750,0.05,M,0.03,13-14,M,M,M,M,M,27,0,0,0,5,0,2,0,M,M,9.5,15,13.0,0.0,18.8
