WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201204,72.5,M,40.9,M,56.7,M,37.9,47.2,254,13,M,M,M,,M,,26.13,29.85,30.33,07,2121,29.18,14,1531,0.00,M,0.00,M,M,M,M,M,M,3,0,2,0,0,1,0,0,M,M,2.2,10,10.8,8.5,0.4
03016,201204,M,M,M,M,M,M,23.4,39.2,408,0,M,M,M,,M,,M,M,M,M,M,M,M,M,0.51,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,4.6,26,7.8,13.6,0.0
03017,201204,68.6,7.1,37.9,4.6,53.3,5.9,28.8,42.2,352,6,-177,5,5215,6,-586,4,24.53,29.83,30.26,07,1202,29.15,01,2128,1.41,-0.30,0.52,26-27,M,M,M,M,M,0,0,4,0,4,1,9,3,1,M,1.8,22,11.5,11.7,0.2
03024,201204,78.4,M,52.0,M,65.2,M,40.3,52.2,84,98,M,M,M,,M,,26.78,29.86,30.37,08,0808,29.27,14,1714,2.13,M,2.10,29-30,M,M,M,M,M,3,0,0,0,3,0,3,1,M,M,2.6,17,10.5,2.8,3.3
03026,201204,68.0,M,39.7,M,53.9,M,37.2,45.6,340,13,M,M,M,,M,,25.66,29.88,30.35,07,2145,29.22,01,2228,1.63,M,1.35,27,M,M,M,M,M,1,0,2,0,1,6,5,2,M,M,1.6,15,14.0,11.3,0.4
03027,201204,67.8,M,36.6,M,52.2,M,21.8,39.1,379,0,M,M,M,,M,,23.13,29.89,30.32,07,2350,29.40,14,1330,0.18,M,0.08,19,M,M,M,M,M,0,0,9,0,0,2,6,0,M,M,7.9,27,14.5,12.6,0.0
03028,201204,71.1,M,41.4,M,56.3,M,36.7,46.5,269,14,M,M,M,,M,,25.50,29.83,30.35,07,2020,29.24,01,1716,1.25,M,0.43,29,M,M,M,M,M,1,0,2,0,0,0,11,4,M,M,1.5,22,13.2,9.0,0.5
03029,201204,75.4,M,32.5,M,54.0,M,16.3,35.7,493,0,M,M,M,,M,,23.49,29.88,30.09,21,0651,29.60,26,1245,0.06,M,0.06,26,M,M,M,M,M,0,0,5,0,0,1,1,0,M,M,4.0,25,6.6,17.0,0.0
03030,201204,75.6,M,46.5,M,61.1,M,42.4,51.2,153,41,M,M,M,,M,,26.70,29.84,30.36,08,0634,29.19,14,1704,1.91,M,0.80,29-30,M,M,M,M,M,3,0,0,0,4,2,10,5,M,M,1.8,18,11.9,5.1,1.4
03031,201204,M,M,M,M,M,M,38.8,54.6,20,219,M,M,M,,M,,M,M,M,M,M,M,M,M,0.13,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,5.4,17,11.4,0.7,7.3
03032,201204,89.2,M,61.4,M,75.3,M,44.3,58.8,0,317,M,M,M,,M,,27.51,29.82,30.21,08,0847,29.38,02,1626,0.91,M,0.47,10,M,M,M,M,M,13,0,0,0,0,0,3,2,M,M,5.3,09,9.7,0.0,10.6
03035,201204,M,M,M,M,M,M,26.0,48.0,M,M,M,M,,M,M,M,M,M,M,M,M,M,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,3.5,23,10.5,M,M
03044,201204,M,M,M,M,M,M,42.4,56.4,M,M,M,M,,M,M,M,M,M,M,M,M,M,M,M,0.29,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,6.4,14,12.0,M,M
