WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
00130,201505,M,M,M,M,M,M,68.4,71.0,0,366,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.33,M,M,M,M,M,M,M,M,M,M,M,M,5,1,M,M,M,M,6.0,11,7.7,0.0,11.8
00133,201505,M,M,M,M,M,M,61.4,63.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.12,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,1.2,16,2.6,M,M
00166,201505,M,M,M,M,M,M,66.1,68.9,0,304,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.57,M,M,M,M,M,M,M,M,M,M,M,M,11,6,M,M,M,M,4.9,14,7.4,0.0,10.1
00209,201505,M,M,M,M,M,M,62.3,64.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.96,M,M,M,M,M,M,M,M,M,M,M,M,16,4,M,M,M,M,4.2,14,6.9,M,M
00225,201505,M,M,M,M,M,M,66.3,68.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.07,M,M,M,M,M,M,M,M,M,M,M,M,15,2,M,M,M,M,4.3,16,5.7,M,M
00362,201505,M,M,M,M,M,M,65.7,68.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.20,M,M,M,M,M,M,M,M,M,M,M,M,4,3,M,M,M,M,4.2,16,6.4,M,M
00369,201505,68.0,M,56.6,M,62.3,M,53.1,57.1,75,0,M,M,M,M,M,M,29.91,30.21,30.36,23,0821,30.06,01,1547,0.92,M,0.46,14-15,M,M,M,M,M,0,0,0,0,0,0,2,1,M,M,2.5,18,8.6,2.4,0.0
00428,201505,M,M,M,M,M,M,66.2,68.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,M,M,M,M,M,M,M,M,M,M,M,M,10,1,M,M,M,M,0.7,14,3.9,M,M
03013,201505,72.4,M,46.3,M,59.4,M,47.6,52.4,178,11,M,M,M,M,M,M,26.16,29.88,30.28,20,2215,29.43,16,1756,6.39,M,2.01,19,M,M,M,M,M,0,0,1,0,0,2,16,15,M,M,3.4,13,10.8,5.7,0.4
03016,201505,M,M,M,M,M,M,39.3,46.0,323,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,0.7,25,5.7,10.4,0.0
03017,201505,63.3,-8.2,42.7,0.0,53.0,-4.1,42.4,47.1,367,4,102,-17,5572,4,-424,-18,24.57,29.90,30.32,18,0905,29.49,15,1352,3.76,1.61,1.18,08-09,M,M,M,M,M,0,0,3,0,14,4,19,10,1,M,2.1,10,9.3,11.8,0.1
03024,201505,75.2,M,53.6,M,64.4,M,49.1,55.7,79,68,M,M,M,M,M,M,26.83,29.91,30.30,21,0751,29.56,16,1537,9.01,M,2.31,15-16,M,M,M,M,M,0,0,0,0,9,1,14,12,M,M,4.4,15,10.3,2.5,2.2
03026,201505,67.5,M,45.3,M,56.4,M,45.0,49.8,265,9,M,M,M,M,M,M,25.71,29.92,30.32,20,2217,29.48,15,1627,7.21,M,1.36,19,M,M,M,M,M,0,0,1,0,7,2,16,14,M,M,3.0,15,13.8,8.5,0.3
03027,201505,66.9,M,41.8,M,54.4,M,33.9,44.0,322,0,M,M,M,M,M,M,23.15,29.90,30.20,12,0930,29.67,15,1243,2.11,M,0.65,21,M,M,M,M,M,0,0,1,0,0,3,10,7,M,M,5.7,25,14.0,10.4,0.0
03028,201505,69.7,M,44.7,M,57.2,M,45.6,50.5,234,1,M,M,M,M,M,M,25.55,29.88,30.27,21,0639,29.47,16,1747,3.87,M,2.22,18-19,M,M,M,M,M,0,0,1,0,0,0,14,7,M,M,3.4,17,12.6,7.5,0.0
03029,201505,68.2,M,36.5,M,52.4,M,30.9,42.5,384,0,M,M,M,M,M,M,23.44,29.85,30.07,11,0609,29.58,08,1538,1.18,M,0.44,15-16,M,M,M,M,M,0,0,6,0,0,0,13,5,M,M,3.9,23,6.5,12.4,0.0
03030,201505,74.4,M,50.8,M,62.6,M,50.0,55.0,115,47,M,M,M,M,M,M,26.75,29.89,30.28,21,0947,29.50,06,1738,6.54,M,1.51,05,M,M,M,M,M,0,0,0,0,8,1,15,13,M,M,3.6,16,11.2,3.7,1.5
03031,201505,83.3,M,60.0,M,71.7,M,51.4,60.0,M,M,M,M,M,M,M,M,26.87,29.88,30.22,12,1053,29.59,09,0339,2.71,M,0.56,13,M,M,M,M,M,M,M,M,M,4,0,10,8,M,M,6.7,16,12.7,M,M
03032,201505,88.1,M,65.7,M,76.9,M,59.8,66.4,0,378,M,M,M,M,M,M,27.52,29.83,30.13,12,0941,29.56,09,1706,0.25,M,0.25,30,M,M,M,M,M,15,0,0,0,0,0,1,1,M,M,6.9,11,11.1,0.0,12.2
03035,201505,M,M,M,M,M,M,43.7,54.8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.31,M,M,M,M,M,M,M,M,M,M,M,M,3,1,M,M,M,M,4.5,19,10.7,M,M
03044,201505,M,M,M,M,M,M,54.0,61.7,9,253,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.10,M,M,M,M,M,M,M,M,M,M,M,M,9,0,M,M,M,M,7.2,13,12.4,0.3,8.2
03047,201505,83.9,M,59.4,M,71.7,M,M,M,10,224,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.71,M,M,M,M,M,M,M,M,3,0,0,0,0,0,0,0,M,M,M,M,M,0.3,7.2
03048,201505,77.8,M,49.0,M,63.4,M,M,M,83,42,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.81,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,2.7,1.4
03049,201505,M,M,M,M,M,M,43.8,55.4,20,127,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.58,M,M,M,M,M,M,M,M,M,M,M,M,3,0,M,M,M,M,3.8,20,8.9,0.6,4.1
03050,201505,M,M,M,M,M,M,56.2,60.9,24,148,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.81,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,5.0,14,10.7,0.8,4.9
03054,201505,76.1,M,48.1,M,62.1,M,M,M,97,18,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.91,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,3.1,0.6
03055,201505,72.8,M,49.0,M,60.9,M,M,M,143,23,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.03,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,4.6,0.7
03056,201505,M,M,M,M,M,M,50.6,57.5,32,111,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.94,M,M,M,M,M,M,M,M,M,M,M,M,0,2,M,M,M,M,3.8,16,9.2,1.0,3.6
03058,201505,M,M,M,M,M,M,49.4,58.7,9,200,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.26,M,M,M,M,M,M,M,M,M,M,M,M,11,0,M,M,M,M,2.9,10,7.5,0.3,6.5
03060,201505,55.6,M,35.5,M,45.6,M,M,M,594,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.52,M,M,M,M,M,M,M,M,0,0,7,0,0,0,0,0,M,M,M,M,M,19.2,0.0
03061,201505,58.7,M,39.9,M,49.3,M,M,M,482,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.32,M,M,M,M,M,M,M,M,0,0,4,0,0,0,0,0,M,M,M,M,M,15.5,0.0
03062,201505,56.1,M,30.9,M,43.5,M,M,M,657,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.42,M,M,M,M,M,M,M,M,0,0,17,0,0,0,0,0,M,M,M,M,M,21.2,0.0
03063,201505,70.2,M,44.0,M,57.1,M,M,M,236,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.43,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,7.6,0.1
03067,201505,71.1,M,47.6,M,59.4,M,M,M,181,17,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.88,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,5.8,0.5
03068,201505,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.04,M,30.58,12,0133,30.53,12,0321,0.36,M,0.32,26-27,M,M,M,M,M,M,M,M,M,27,5,3,0,M,M,3.9,13,10.2,M,M
03071,201505,M,M,M,M,M,M,53.2,61.1,11,256,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.87,M,M,M,M,M,M,M,M,M,M,M,M,10,0,M,M,M,M,5.8,15,10.8,0.4,8.3
03072,201505,80.7,M,58.8,M,69.8,M,M,M,15,172,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.36,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,M,M,M,M,M,0.5,5.5
03074,201505,81.9,M,46.4,M,64.1,M,M,M,63,43,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.65,M,M,M,M,M,M,M,M,1,0,1,0,0,0,0,0,M,M,M,M,M,2.0,1.4
03102,201505,74.9,M,54.5,M,64.7,M,48.8,55.3,70,69,M,M,M,M,M,M,28.97,29.92,30.09,23,0839,29.74,02,1554,0.94,M,0.48,14-15,M,M,M,M,M,3,0,0,0,0,0,5,3,M,M,6.2,25,7.2,2.3,2.2
03103,201505,61.1,-7.0,34.1,-0.9,47.6,-4.0,31.5,40.3,534,0,117,0,5934,0,-839,0,23.20,29.91,30.09,30,0600,29.66,08,0307,1.80,1.17,0.66,14-15,M,M,M,M,M,0,0,14,0,3,0,10,7,2,M,5.9,22,7.3,17.2,0.0
03104,201505,89.6,-5.7,60.6,-0.9,75.1,-3.3,42.4,58.2,15,337,14,-80,M,M,M,M,29.92,29.80,29.98,09,0957,29.61,06,1752,0.07,0.04,0.07,15,M,M,M,M,M,16,0,0,0,0,0,1,0,M,M,4.5,33,9.5,0.5,10.9
03124,201505,80.6,M,52.3,M,66.5,M,27.3,48.1,40,94,M,M,M,M,M,M,25.27,29.87,30.00,17,0728,29.71,06,1543,0.04,M,0.04,24,M,M,M,M,M,4,0,0,0,5,0,1,0,M,M,5.9,23,9.4,1.3,3.0
03131,201505,68.6,M,57.5,M,63.1,M,51.9,56.6,71,17,M,M,M,M,M,M,29.51,29.96,30.11,23,0824,29.81,15,1419,1.19,M,1.14,14-15,M,M,M,M,M,0,0,0,0,0,0,4,1,M,M,4.3,25,6.6,2.3,0.5
03144,201505,88.4,M,61.3,M,74.9,M,44.2,58.3,8,321,M,M,M,M,M,M,29.87,29.82,29.99,09,1029,29.63,06,1650,0.62,M,0.62,15,M,M,M,M,M,14,0,0,0,0,0,1,1,M,M,5.8,25,9.5,0.3,10.4
03145,201505,89.5,M,64.9,M,77.2,M,43.7,58.7,3,363,M,M,M,M,M,M,29.60,29.83,30.00,23,0910,29.65,06,1933,0.31,M,0.31,15,M,M,M,M,M,16,0,0,0,0,1,1,1,M,M,3.6,21,7.8,0.1,12.1
03159,201505,76.5,-5.8,50.7,-3.3,63.6,-4.5,38.9,51.0,105,70,44,-89,2376,98,-553,-91,27.47,29.89,30.03,23,0814,29.72,06,1622,0.28,0.19,0.19,07,M,M,M,M,M,4,0,0,0,0,0,2,1,M,M,14.4,24,15.3,3.4,2.3
03160,201505,81.0,-2.9,54.2,-0.9,67.6,-1.9,28.9,49.5,52,136,5,-51,2109,171,-882,-50,26.46,29.76,29.97,10,0748,29.49,07,1746,0.29,0.09,0.15,24,M,M,M,M,M,6,0,0,0,0,0,5,1,0,M,5.6,21,9.9,1.7,4.4
03162,201505,76.1,M,53.8,M,65.0,M,35.3,49.9,82,86,M,M,M,M,M,M,25.56,29.80,30.01,11,0855,29.54,14,1709,0.83,M,0.82,23-24,M,M,M,M,M,2,0,0,0,0,0,2,2,M,M,1.0,22,5.5,2.7,2.9
03164,201505,69.4,M,44.4,M,56.9,M,44.9,50.2,245,12,M,M,M,M,M,M,27.21,29.87,30.04,23,1118,29.73,15,1329,2.32,M,1.63,14-15,M,M,M,M,M,1,0,1,0,0,0,6,3,M,M,6.4,23,9.1,8.2,0.4
03166,201505,73.5,M,57.8,M,65.7,M,M,M,26,54,M,M,M,M,M,M,29.83,29.94,30.09,23,0717,29.78,11,1757,0.80,M,0.48,14-15,M,M,M,M,M,1,0,0,0,0,0,4,4,M,M,2.2,20,4.2,0.8,1.7
03167,201505,69.6,M,58.3,M,64.0,M,52.0,56.9,35,9,M,M,M,M,M,M,29.88,29.95,30.09,23,1039,29.80,11,1808,0.54,M,0.27,14-15,M,M,M,M,M,0,0,0,0,0,0,4,2,M,M,4.7,25,6.2,1.1,0.3
03170,201505,67.1,M,38.2,M,52.7,M,33.0,43.4,382,8,M,M,M,M,M,M,24.07,29.81,30.04,29,0458,29.46,12,1600,1.96,M,0.41,08-09,M,M,M,M,M,0,0,3,0,0,0,17,9,M,M,2.5,20,7.5,12.3,0.3
03171,201505,76.0,M,55.2,M,65.6,M,49.3,55.9,50,78,M,M,M,M,M,M,29.05,29.91,30.07,23,0823,29.73,02,1538,0.42,M,0.42,14-15,M,M,M,M,M,3,0,0,0,0,0,1,1,M,M,3.9,27,5.2,1.6,2.5
03177,201505,66.2,M,57.8,M,62.0,M,52.7,56.7,92,2,M,M,M,M,M,M,29.59,29.95,30.10,23,0745,29.81,15,1538,1.13,M,0.74,14-15,M,M,M,M,M,M,M,M,M,0,0,7,4,M,M,4.0,23,5.7,3.0,0.1
03178,201505,M,M,M,M,M,M,52.5,56.2,95,8,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,4.4,26,6.0,3.1,0.3
03179,201505,77.3,M,53.8,M,65.6,M,50.1,56.4,46,72,M,M,M,M,M,M,29.22,29.94,30.10,23,0811,29.77,02,1544,1.01,M,0.67,07-08,M,M,M,M,M,4,0,0,0,0,0,4,3,M,M,5.9,26,6.8,1.5,2.3
03184,201505,86.2,M,61.9,M,74.1,M,36.1,55.0,10,300,M,M,M,M,M,M,28.30,29.80,29.97,23,0831,29.60,06,1823,1.34,M,0.80,15-16,M,M,M,M,M,10,0,0,0,1,0,3,2,M,M,3.1,22,6.1,0.3,9.7
03192,201505,86.8,M,64.0,M,75.4,M,37.2,55.9,6,334,M,M,M,M,M,M,28.28,29.82,29.98,23,0912,29.60,06,1720,1.80,M,1.33,15-16,M,M,M,M,M,10,0,0,0,0,0,3,2,M,M,1.9,22,4.2,0.2,10.8
03195,201505,64.2,M,32.0,M,48.1,M,31.0,40.1,516,0,M,M,M,M,M,M,23.56,29.91,30.11,29,1244,29.66,14,1550,1.90,M,0.50,15,M,M,M,M,M,0,0,17,0,3,1,13,5,M,M,4.1,22,6.2,16.6,0.0
03196,201505,83.3,M,49.4,M,66.4,M,30.9,49.3,40,90,M,M,M,M,M,M,25.97,29.83,29.94,23,0832,29.67,06,1621,0.09,M,0.00,M,M,M,M,M,M,7,0,0,0,0,0,0,0,M,M,5.2,20,7.9,1.3,2.9
