WBAN,YearMonth,AvgMaxTemp,DepartureMaxTemp,AvgMinTemp,DepartureMinTemp,AvgTemp,DeparturefromNormal,AvgDewPoint,AvgWetBulb,HeatingDegreeDays,CoolingDegreeDays,HDDMonthlyDeparture,CDDMonthlyDeparture,HDDSeasonToDate,CDDSeasonToDate,HDDSeasonToDateDeparture,CDDSeasonToDateDeparture,MeanStationPressure,MeanSeaLevelPressure,MaxSeaLevelPressure,DateMaxSeaLevelPressure,TimeMaxSeaLevelPressure,MinSeaLevelPressure,DateMinSeaLevelPressure,TimeMinSeaLevelPressure,TotalMonthlyPrecip,DepartureFromNormalPrecip,Max24HrPrecip,DateMax24HrPrecip,TotalSnowfall,Max24HrSnowfall,DateMax24HrSnowfall,Max12ZSnowDepth,DateMax12ZSnowDepth,MaxTemp>=90Days,MaxTemp<=32Days,MinTemp<=32Days,MinTemp<=0Days,ThunderstormDays,HeavyFogDays,DaysWithPrecip>=.01inch,DaysWithPrecip>=.10inch,DaysWithSnowfall>=1.0inch,WaterEquivalent,ResultantWindSpeed,ResultantWindDirection,AvgWindSpeed,AvgHDD,AvgCDD
03013,201310,69.2,M,35.1,M,52.2,M,33.0,42.8,390,2,M,M,M,M,M,M,26.20,29.95,30.32,24,1001,29.42,10,1603,0.69,M,0.40,14,M,M,M,M,M,0,0,11,0,1,0,6,2,M,M,1.1,22,8.7,12.6,0.1
03016,201310,M,M,M,M,M,M,30.2,38.3,567,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.55,M,M,M,M,M,M,M,M,M,M,M,M,1,0,M,M,M,M,1.8,25,4.4,18.3,0.0
03017,201310,60.0,-5.3,35.5,-1.1,47.8,-3.1,32.0,39.8,501,0,61,-5,584,999,3,230,24.60,29.96,30.32,15,0916,29.39,11,0236,0.80,-0.17,0.25,03-04,M,M,M,M,M,0,0,12,0,1,8,15,3,1,M,0.9,19,8.8,16.7,0.0
03024,201310,74.4,M,46.6,M,60.5,M,37.1,48.9,188,58,M,M,M,M,M,M,26.86,29.96,30.41,25,0811,29.55,03,1628,0.36,M,0.15,10,M,M,M,M,M,2,0,1,0,0,0,6,2,M,M,2.9,19,10.0,6.1,1.9
03026,201310,63.2,M,35.7,M,49.5,M,33.8,41.5,476,0,M,M,M,M,M,M,25.72,29.98,30.36,24,0942,29.42,10,1649,0.63,M,0.22,17-18,M,M,M,M,M,0,0,10,0,1,1,8,3,M,M,3.6,30,12.2,15.4,0.0
03027,201310,M,M,M,M,M,M,24.9,37.9,504,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.51,M,M,M,M,M,M,M,M,M,M,M,M,0,1,M,M,M,M,8.0,27,14.2,16.3,0.0
03028,201310,68.7,M,35.6,M,52.2,M,31.2,41.9,393,2,M,M,M,M,M,M,25.57,29.94,30.30,24,2132,29.45,10,1612,0.26,M,0.09,14,M,M,M,M,M,0,0,9,0,0,0,6,0,M,M,2.4,25,10.7,12.7,0.1
03029,201310,49.0,M,20.5,M,34.8,M,M,M,M,M,M,M,M,M,M,M,23.46,M,30.19,31,0806,30.00,30,2331,0.01,M,0.01,30,M,M,M,M,M,0,0,2,0,0,0,0,0,M,M,2.0,25,4.7,M,M
03030,201310,72.5,M,41.5,M,57.0,M,36.6,46.7,263,25,M,M,M,M,M,M,26.78,29.94,30.35,25,0818,29.49,10,1859,1.00,M,0.51,10,M,M,M,M,M,2,0,3,0,1,1,6,3,M,M,2.0,21,10.6,8.5,0.8
03031,201310,78.4,M,53.7,M,66.1,M,45.1,54.9,M,M,M,M,M,M,M,M,26.93,29.95,30.26,25,1136,29.65,03,1710,2.37,M,2.09,13,M,M,M,M,M,M,M,M,M,0,0,2,2,M,M,4.0,16,9.8,M,M
