,State,Year,TempSummer,TempWinter
345,KS,2005,77.83973684210527,33.95119617224881
346,KS,2006,80.42727272727272,41.68787878787879
347,KS,2007,83.1,30.082608695652173
348,KS,2008,79.33913043478262,30.382608695652173
349,KS,2009,75.52715151515152,35.63895652173913
350,KS,2010,80.07466666666667,29.80023188405797
351,KS,2011,82.66025396825397,31.057333333333332
352,KS,2012,80.50138888888888,39.830555555555556
353,KS,2013,77.04343434343434,34.789898989898994
354,KS,2014,74.79722222222222,33.055314009661835
355,KS,2015,77.50151515151516,37.04921497584541
356,KS,2016,79.02474747474749,37.43838566827697
357,KY,1996,74.92857142857143,40.262499999999996
358,KY,1997,73.57083333333334,36.725
359,KY,1998,75.33095238095238,43.5375
360,KY,1999,73.33055555555556,39.14583333333333
361,KY,2000,74.76249999999999,23.31111111111111
362,KY,2001,73.15185185185186,38.10740740740741
363,KY,2002,77.60370370370369,39.03703703703704
364,KY,2003,69.43333333333334,32.64444444444444
365,KY,2004,74.64444444444445,36.56666666666667
366,KY,2005,76.55185185185185,40.24444444444445
367,KY,2006,75.62592592592593,42.94629629629629
368,KY,2007,82.9,29.91111111111111
369,KY,2008,76.56666666666666,33.55555555555556
370,KY,2009,71.04276094276095,35.341750841750844
371,KY,2010,78.68484848484847,29.51582491582491
372,KY,2011,77.37878787878788,37.06666666666667
373,KY,2012,77.15757575757576,41.160606060606064
374,KY,2013,74.56350168350168,37.842424242424244
375,KY,2014,72.83333333333333,33.35454545454545
376,KY,2015,75.42916666666667,34.92626262626263
377,KY,2016,76.93030303030302,36.48316498316499
378,LA,1996,82.16666666666666,55.03333333333334
379,LA,1997,81.20873015873015,51.462698412698415
380,LA,1998,84.3569696969697,55.03888888888889
381,LA,1999,81.47487179487179,54.217929292929284
382,LA,2000,78.3,41.964285714285715
383,LA,2001,81.3021978021978,52.03919413919414
384,LA,2002,82.82142857142858,49.83571428571428
385,LA,2003,77.8,50.800000000000004
386,LA,2004,82.52857142857144,51.221428571428575
387,LA,2005,83.3280303030303,54.99960317460317
388,LA,2006,81.2908547008547,57.16388888888889
389,LA,2007,85.16,52.019999999999996
390,LA,2008,83.65624999999999,49.9
391,LA,2009,82.83677559912853,53.78888888888889
392,LA,2010,83.09327485380116,49.5204678362573
393,LA,2011,83.05236842105263,51.56666666666666
394,LA,2012,82.59122807017543,56.97719298245614
395,LA,2013,82.12543859649124,53.41228070175438
396,LA,2014,81.08976608187135,50.18216374269006
397,LA,2015,83.4974537037037,52.490348583877996
398,LA,2016,83.33316498316499,53.97142857142857
399,MA,1996,69.17142857142856,37.114285714285714
400,MA,1997,67.91011904761905,30.79380952380953
401,MA,1998,68.15178571428572,34.64675716440423
402,MA,1999,70.1105263157895,31.13095975232198
403,MA,2000,67.15263157894738,26.673684210526318
404,MA,2001,66.72807017543862,30.103508771929825
405,MA,2002,71.59473684210526,33.300000000000004
406,MA,2003,63.484210526315806,23.46842105263158
407,MA,2004,69.2421052631579,29.042105263157897
408,MA,2005,69.34035087719298,27.537719298245616
409,MA,2006,73.5,27.489473684210523
410,MA,2007,63.936842105263146,24.084210526315786
411,MA,2008,72.72631578947369,29.63157894736842
412,MA,2009,66.53148148148148,27.383132668271987
413,MA,2010,71.30925925925926,29.237037037037044
414,MA,2011,69.84259259259261,29.65925925925926
415,MA,2012,70.2388888888889,34.52690058479532
416,MA,2013,70.2962962962963,30.188888888888886
417,MA,2014,68.26326109391124,28.813157894736843
418,MA,2015,69.93274853801171,23.709746588693957
419,MA,2016,70.83396686159844,31.62309368191721
420,MD,1996,74.3,39.6
421,MD,1997,50.43333333333334,45.6
422,MD,1998,75.85000000000001,41.67777777777778
423,MD,1999,75.8611111111111,37.25555555555555
424,MD,2000,72.575,23.925
425,MD,2001,71.35333333333334,41.38333333333333
426,MD,2002,78.05999999999999,39.86
427,MD,2003,69.72,31.880000000000003
428,MD,2004,76.47999999999999,35.22
429,MD,2005,76.29833333333333,39.46666666666666
430,MD,2006,75.05555555555556,41.97333333333333
431,MD,2007,82.4,30.2
432,MD,2008,76.68888888888888,36.45
433,MD,2009,73.9074074074074,35.114814814814814
434,MD,2010,78.33703703703704,37.62592592592593
435,MD,2011,77.57407407407409,37.644444444444446
436,MD,2012,77.41435185185185,42.09861111111112
437,MD,2013,75.63287037037037,38.927513227513224
438,MD,2014,74.35416666666667,35.30416666666667
439,MD,2015,75.6672619047619,33.4827380952381
440,MD,2016,77.78750000000001,37.76130952380952
441,ME,1996,65.34,29.45
442,ME,1997,64.26666666666667,19.711111111111112
443,ME,1998,64.70833333333333,23.974999999999998
444,ME,1999,66.425,21.612499999999997
445,ME,2000,64.25,18.833333333333332
446,ME,2001,64.13333333333333,20.416666666666668
447,ME,2002,67.92999999999999,21.869999999999997
448,ME,2003,62.44000000000001,13.530000000000001
449,ME,2004,66.30000000000001,19.79
450,ME,2005,64.00833333333334,18.41166666666667
451,ME,2006,65.02,23.333333333333332
452,ME,2007,64.95,13.927272727272726
453,ME,2008,69.28181818181817,19.863636363636363
454,ME,2009,62.75151515151514,17.832634032634033
455,ME,2010,66.41722222222222,24.15833333333333
456,ME,2011,65.18055555555556,19.694444444444443
457,ME,2012,66.24166666666667,22.166666666666668
458,ME,2013,65.41833333333334,18.416666666666668
459,ME,2014,65.62222222222222,19.555555555555557
460,ME,2015,65.76166666666667,13.944444444444443
461,ME,2016,65.9530303030303,26.679166666666664
462,MI,1996,69.71249999999999,27.640000000000004
463,MI,1997,66.16060606060607,23.98181818181818
464,MI,1998,67.62563596491228,30.613308913308913
465,MI,1999,68.66240165631469,24.914441406546672
466,MI,2000,66.85000000000001,17.274074074074072
467,MI,2001,64.89506172839506,26.179012345679013
468,MI,2002,72.85925925925925,27.922222222222217
469,MI,2003,62.66296296296296,18.022222222222222
470,MI,2004,67.23703703703703,23.92222222222223
471,MI,2005,64.16244444444443,23.546123456790124
472,MI,2006,68.0832167832168,29.37441077441078
473,MI,2007,67.82857142857144,17.144444444444442
474,MI,2008,69.24074074074073,20.47407407407408
475,MI,2009,64.58243114909781,21.34043209876543
476,MI,2010,70.11499118165784,23.895017636684305
477,MI,2011,69.42791005291004,24.13963844797178
478,MI,2012,70.7272045855379,29.60864501611628
479,MI,2013,67.64074074074074,27.249542124542128
480,MI,2014,64.21082621082623,17.49408641975309
481,MI,2015,67.1095102428436,19.56036494369828
482,MI,2016,69.64478653530377,25.85816239316239
483,MN,1996,68.0,9.33
484,MN,1997,61.96666666666667,14.895555555555559
485,MN,1998,66.88867521367521,21.860819735819735
486,MN,1999,67.2991008991009,18.143589743589743
487,MN,2000,68.45384615384617,3.6333333333333333
488,MN,2001,63.86666666666667,16.480952380952377
489,MN,2002,71.70666666666666,19.526666666666664
490,MN,2003,63.22,10.680000000000001
491,MN,2004,66.88000000000001,17.546666666666667
492,MN,2005,68.9361111111111,16.444040404040404
493,MN,2006,67.08166666666666,22.418333333333337
494,MN,2007,66.35999999999999,10.233333333333333
495,MN,2008,69.01333333333334,8.6
496,MN,2009,64.22222222222221,11.193333333333333
497,MN,2010,68.54791666666667,12.898333333333333
498,MN,2011,68.6111111111111,15.108333333333333
499,MN,2012,69.57916666666667,23.56041666666667
500,MN,2013,67.57513888888887,15.602083333333333
501,MN,2014,64.66458333333334,9.990384615384615
502,MN,2015,66.94500000000001,17.516369047619047
503,MN,2016,67.89761904761905,17.02486111111111
504,MO,1996,75.7,33.9375
505,MO,1997,74.93636363636365,32.80705128205128
506,MO,1998,76.18529411764706,37.90317460317461
507,MO,1999,76.62361111111112,36.597494553376904
508,MO,2000,76.0,21.28235294117647
509,MO,2001,76.6,33.970588235294116
510,MO,2002,75.77777777777777,35.6764705882353
511,MO,2003,70.20555555555555,31.18333333333333
512,MO,2004,75.01666666666667,33.038888888888884
513,MO,2005,78.01960784313724,35.87407407407407
514,MO,2006,77.31851851851852,40.56481481481482
515,MO,2007,81.85,31.127777777777776
516,MO,2008,77.85555555555555,30.755555555555556
517,MO,2009,71.34239766081872,32.60035546382296
518,MO,2010,79.33430799220271,28.314619883040933
519,MO,2011,80.3,32.459649122807015
520,MO,2012,79.45087719298245,38.56588693957116
521,MO,2013,75.48060428849904,35.55438596491228
522,MO,2014,72.99649122807018,29.871929824561402
523,MO,2015,76.24649122807017,35.01362229102167
524,MO,2016,78.5372180451128,34.49707602339182
525,MS,1996,80.71666666666667,49.93333333333333
526,MS,1997,78.71031746031746,47.0
527,MS,1998,78.20079365079364,50.23809523809524
528,MS,1999,80.11666666666667,52.27238095238095
529,MS,2000,83.01111111111112,40.919999999999995
530,MS,2001,77.15909090909092,50.307575757575755
531,MS,2002,81.70909090909092,47.027272727272724
532,MS,2003,77.87272727272729,46.154545454545456
533,MS,2004,80.57272727272726,47.627272727272725
534,MS,2005,81.52666666666667,51.51818181818182
535,MS,2006,80.64242424242424,52.71666666666667
536,MS,2007,84.76666666666667,49.89166666666667
537,MS,2008,82.75,45.333333333333336
538,MS,2009,78.43974358974359,49.6681623931624
539,MS,2010,81.89465811965812,46.11282051282051
540,MS,2011,80.1076923076923,47.94871794871795
541,MS,2012,80.6025641025641,53.1948717948718
542,MS,2013,79.46260683760683,50.03098290598291
543,MS,2014,79.15641025641025,46.325641025641026
544,MS,2015,81.68653846153846,47.991452991453
545,MS,2016,82.71816239316239,50.13352758352759
546,MT,1996,68.2,16.025
547,MT,1997,61.133333333333326,22.076666666666664
548,MT,1998,65.8330303030303,24.24691919191919
549,MT,1999,61.493686868686865,27.858333333333334
550,MT,2000,70.58333333333333,15.2875
551,MT,2001,66.77058823529411,24.49607843137255
552,MT,2002,71.21764705882353,19.9
553,MT,2003,60.341176470588245,20.21764705882353
554,MT,2004,68.16470588235295,23.776470588235295
555,MT,2005,64.65416666666668,22.33394607843137
556,MT,2006,69.83888888888889,30.014583333333338
557,MT,2007,67.2,23.276470588235295
558,MT,2008,69.16666666666669,15.377777777777775
