,Year,State,Coal,NG,Petro,Nuclear,Hydro,Solar,Wind,Other
40,1990,SC,0.3280665038805589,0.011035593792394941,0.0024182640755300486,0.6008795096473708,0.046215237007255314,0.0,0.0,0.011384891596890014
41,1990,SD,0.38467901771038165,0.0019304631851429013,0.001267838853621011,0.0,0.6121226802508544,0.0,0.0,0.0
42,1990,TN,0.6802366773316117,0.0029420269639909556,0.0017990720774555347,0.1837909232720507,0.1314565863328248,0.0,0.0,-0.0008159332050963825
43,1990,TX,0.4294699273921136,0.48385602218869195,0.006491708230833585,0.056326461710322934,0.006370320092224867,1.367383502965544e-06,0.0,0.01574839376390014
44,1990,UT,0.9680436146697692,0.004498528246576639,0.0015923330692035654,0.0,0.015613874155385874,0.0,0.0,0.010251649859064765
45,1990,VA,0.45467798792864944,0.021588903285181787,0.027361910589851417,0.45316080306582823,0.024912251544570288,6.468248944942988e-07,0.0,0.01829749676102434
46,1990,VT,0.0,0.012641292552363351,0.0004924374161036137,0.7002696303020773,0.264330451648184,0.0,0.0,0.02226618808127173
47,1990,WA,0.07240293922106568,0.002822118876180688,0.00042108704294663627,0.056254930549539214,0.856915786696375,0.0,0.0,0.011146398673173645
48,1990,WI,0.6943632961533913,0.007268417580098264,0.0037567781870937378,0.23500484845178524,0.04216998535259071,0.0,9.211022151943054e-07,0.01743575317282555
49,1990,WV,0.9761605623487105,0.0011323047061974607,0.004094504238042904,0.0,0.016281850949510096,0.0,0.0,0.0021898792882192033
50,1990,WY,0.9733208521883634,0.0067092491513125775,0.0012308953866501196,0.0,0.016125417495675105,0.0,0.0,0.001477975027620412
51,1991,AK,0.09657339714736722,0.6158628809676301,0.09525814181825468,0.0,0.16626003649838178,0.0,0.0,0.02604554356836619
52,1991,AL,0.6557615015200715,0.013768967780863178,0.0018901948865894332,0.17879539090871044,0.12116379663186157,0.0,0.0,0.028620148271903876
53,1991,AR,0.48324995909104285,0.08179051051918608,0.0016790876067654904,0.3114736906944348,0.08725356596713252,0.0,0.0,0.034553186121438255
54,1991,AZ,0.484471906431052,0.033129516169706115,0.001746942612342201,0.37343487154230204,0.10022744523492866,0.0,0.0,0.006989318009669008
55,1991,CA,0.01656154798446145,0.4656008674856592,0.012394767076821436,0.19844144023224955,0.1381402311083042,0.0029655111209513883,0.018336258174877485,0.14752721528262747
56,1991,CO,0.9013791492269579,0.040675006334000924,0.0011729001104617584,0.0,0.05551366233712553,0.0,0.0,0.0012592819914538248
57,1991,CT,0.13438985944428317,0.058138365489840076,0.29564602505201587,0.4528295431499981,0.016027907788395575,0.0,0.0,0.04296829907546722
58,1991,DC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,1991,DE,0.6150392721122839,0.1416454838984595,0.24250956733058335,0.0,0.0,0.0,0.0,0.0
60,1991,FL,0.4448067476340655,0.14172485476254568,0.21948562413499864,0.1470955102082506,0.0018869046588819794,0.0,0.0,0.031246345263586054
61,1991,GA,0.6346270664724434,0.00842050156399712,0.005625604515256969,0.2705123845869175,0.04400457753631833,0.0,0.0,0.03680538382388736
62,1991,HI,0.0008746173118386439,0.0,0.8863891415088757,0.0,0.008156507321702791,0.0,0.00409284593602264,0.1004868879215602
63,1991,IA,0.8292082064578447,0.012024474139217678,0.0015461826778946826,0.12851213294121555,0.02792596446445032,0.0,0.0,0.0007830393193771535
64,1991,ID,0.0017350367004966476,0.011374200187747537,3.8287685609101394e-05,0.0,0.927524911124312,0.0,0.0,0.052757355027284486
65,1991,IL,0.4226478359956444,0.013324726368802699,0.006986103058127063,0.5516519081327946,0.0010321065133737574,0.0,0.0,0.004357319931257379
66,1991,IN,0.9556382195131679,0.014264850656589499,0.0051906869709514095,0.0,0.003912982124301045,0.0,0.0,0.020993260734990245
67,1991,KS,0.7181879983548031,0.1000752266045551,0.0018689123934444276,0.1795427398021553,0.0003238357152946226,0.0,1.2871297475512587e-06,0.0
68,1991,KY,0.9497884122526801,0.00028966262548609146,0.0014774899718338161,0.0,0.04844443515000004,0.0,0.0,0.0
69,1991,LA,0.25300517082933116,0.4850216731577189,0.0007437374565163346,0.18615038944912918,0.00875641481892614,0.0,0.0,0.045207553102034094
70,1991,MA,0.29219049409588654,0.1543123903288537,0.3939519097013439,0.10767024629647674,0.027180270128631324,0.0,0.0,0.02469468944880777
71,1991,MD,0.573027965954281,0.03807852794432364,0.10234417886438855,0.22674779309788962,0.035313821394777595,0.0,0.0,0.024487712744339623
72,1991,ME,0.04946501780967799,0.0028308800404133047,0.12408393924559333,0.3611671590241285,0.22007949018445488,0.0,0.0,0.242373513695732
73,1991,MI,0.6310568679249314,0.08019653188048508,0.006214178692198779,0.2549697331875775,0.016528580936193964,0.0,0.0,0.010767816573163723
74,1991,MN,0.6357102219660966,0.0190814084554512,0.01385397028537142,0.2862200587627821,0.02461524001527576,0.0,5.625163325549088e-06,0.020513475351697317
75,1991,MO,0.7972205115902468,0.018073682549632385,0.0019701618821720665,0.16501721727519691,0.01851003012398932,0.0,0.0,-0.0007916034212374934
76,1991,MS,0.33969917086530943,0.22100787830989957,0.015310657313150993,0.35294155155372714,0.0,0.0,0.0,0.07104074195791289
77,1991,MT,0.5755064205179758,0.0011327647655522957,0.0006883304075613659,0.0,0.4192184693610666,0.0,0.0,0.0034540149478439297
78,1991,NC,0.5680226761573144,0.004317826839017373,0.003085696488528081,0.339158922281019,0.06545568011845422,0.0,0.0,0.017420174015894595
79,1991,ND,0.9331481951684351,3.396058289077395e-05,0.0019020094115613675,0.0,0.0634659708456344,0.0,0.0,0.0014498639914783504
80,1991,NE,0.590914041427288,0.013187931469033925,0.0005851650846832876,0.3498930690045676,0.04541979301442713,0.0,0.0,0.0
81,1991,NH,0.22276759976432603,-7.031685689837548e-08,0.11195674163217098,0.4773003474144949,0.11147232880499806,0.0,0.0,0.07650305270086696
82,1991,NJ,0.12032063434692815,0.243367035587038,0.04942046064571381,0.5699200573738286,0.0004962038498599909,0.0,0.0,0.016475608196631446
83,1991,NM,0.8754645585658107,0.11329021836339452,0.0013059979455020809,0.0,0.009380302946265219,0.0,0.0,0.0005589221790274263
84,1991,NV,0.7416985585086818,0.09494455614369121,0.010989112087973445,0.0,0.10718459706966679,0.0,0.0,0.04511211407789387
85,1991,NY,0.19806725233611505,0.17142601380697706,0.20966159271073728,0.21135354780519797,0.20187235710025117,0.0,0.0,0.0076192362407215145
86,1991,OH,0.8766444784065045,0.002719900983386637,0.0031912352946675414,0.11066231460823689,0.001150611985927982,0.0,0.0,0.00563145872127649
87,1991,OK,0.5785162898143362,0.37509576801554295,0.000938285712958952,0.0,0.039148097103253406,0.0,0.0,0.006301559353908544
88,1991,OR,0.05931511400521983,0.025780521901948173,0.00023184794467534745,0.030885687181184045,0.8660224075980029,0.0,1.1360549289092024e-05,0.017753060819680703
89,1991,PA,0.6137254712763274,0.012206853042574135,0.023881669973119024,0.33268563182810473,0.011115581661780958,0.0,0.0,0.005763292354949123
90,1991,RI,0.0,0.9395888809253067,0.03235025816702947,0.0,0.003399390051127565,0.0,0.0,0.02466147085653624
91,1991,SC,0.3300267759741281,0.014985257621269003,0.002506081774140033,0.5972301027900981,0.043104983350860576,0.0,0.0,0.012036726458061996
92,1991,SD,0.41491337000845624,0.0013747846003433007,0.0012821281349151166,0.0,0.5824297172562853,0.0,0.0,0.0
93,1991,TN,0.6330877615926102,0.002588958332890378,0.0022609089892292457,0.21769435817864485,0.14270302631983392,0.0,0.0,0.0011540984591117435
94,1991,TX,0.4220500691114773,0.47652536817928853,0.005214269328522937,0.0691508271674945,0.007769325735930048,1.2957135964166052e-06,0.0,0.01682384219747885
95,1991,UT,0.946951059247347,0.018028771215645913,0.0016821005086687147,0.0,0.020552249784025426,0.0,0.0,0.012785819244312888
96,1991,VA,0.4535319185075492,0.031626450823395685,0.04301178455466484,0.43644552201065123,0.019734567504442885,6.029699669429938e-07,0.0,0.01564915362932922
97,1991,VT,0.0,0.017695112365754544,0.000973276651661057,0.7624954412456605,0.1953826894469825,0.0,0.0,0.023453480289941417
98,1991,WA,0.07723083110987573,0.004475760519321358,0.00030294381010575214,0.0411183522065331,0.8684933304826312,0.0,0.0,0.008378752708670922
99,1991,WI,0.6987295169046528,0.007731264730891752,0.003327671357204995,0.22269338834129168,0.05098864213815431,0.0,1.2156395184714094e-07,0.016529394963852653
100,1991,WV,0.9788089369193763,0.0008009399140482298,0.00344639236889815,0.0,0.01451008995932991,0.0,0.0,0.0024309441626743722
101,1991,WY,0.9690307144405007,0.008187689530674896,0.0015628376410757611,0.0,0.018726773220316316,0.0,0.0,0.0012835132066994707
102,1992,AK,0.09357405145379079,0.6066577533243848,0.09851042498675078,0.0,0.17328171546859972,0.0,0.0,0.027976054766473954
103,1992,AL,0.6422118149674915,0.014659226891721987,0.0020461719188047366,0.20368093376993457,0.10773439670794663,0.0,0.0,0.029667455744100596
104,1992,AR,0.5055489593809466,0.08621303508487536,0.0013251111096406665,0.2849502395216074,0.08497072454981182,0.0,0.0,0.03699193035311816
105,1992,AZ,0.4934903224931334,0.04217221823332215,0.0014445224774940308,0.3629725892806383,0.09384126286146247,0.0,0.0,0.006079084653949662
106,1992,CA,0.018624941159730225,0.5007172090587397,0.010999034469493825,0.1989458083817784,0.11384018372247846,0.002253726767742449,0.016166586207202342,0.13839487159128414
107,1992,CO,0.9084638189736808,0.04046157602726375,0.0012280341872127427,0.0,0.04502597799281524,0.0,0.0,0.004820592819027442
108,1992,CT,0.12727902618773917,0.05038532927920557,0.18772961085713855,0.5741155672891866,0.014505066176264183,0.0,0.0,0.04598540021046592
109,1992,DC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,1992,DE,0.573269991130087,0.08991256800087626,0.3123058408985315,0.0,0.0,0.0,0.0,0.023607427245594934
111,1992,FL,0.43615870848122223,0.13854508153636075,0.1990426670253143,0.17468670941666994,0.0016386749318005297,0.0,0.0,0.03635257935261657
112,1992,GA,0.6083507743346481,0.00749078950480909,0.008354763725211148,0.2875596473719751,0.05048692905044524,0.0,0.0,0.037757096012911245
113,1992,HI,0.056542252541810056,0.0,0.8465880458056566,0.0,0.006208872176953111,0.0,0.002303427277532005,0.08835740219804822
114,1992,IA,0.8447740652689367,0.0088209215308808,0.0013143947257374488,0.11165531530439116,0.03277920427851633,0.0,0.0,0.0006560988915374982
115,1992,ID,0.005945461103866486,0.018430782028255648,0.0003099288168678457,0.0,0.8915949931153728,0.0,0.0,0.0740669574878963
116,1992,IL,0.4015470959441304,0.01330454654236281,0.0034198039789192385,0.5759038915226773,0.00108795082975814,0.0,0.0,0.004736711182152121
117,1992,IN,0.9564269791045535,0.01172316209127661,0.004831428805501531,0.0,0.005568045889070448,0.0,0.0,0.021450384109597914
118,1992,KS,0.6905790742725976,0.04278230900684767,0.0016467731199218119,0.2646838179087777,0.00030450308248582624,0.0,3.52260936946134e-06,0.0
119,1992,KY,0.9499044999383914,0.000308100996778863,0.0010844813786418136,0.0,0.04870291768618789,0.0,0.0,0.0
120,1992,LA,0.2703950646143319,0.5039623777995632,0.014520977449761444,0.14113313298295732,0.008947186885665578,0.0,0.0,0.051473827476291235
121,1992,MA,0.2760125779370233,0.21152140228706318,0.34240755664056677,0.11828998229005912,0.025216141976875425,0.0,0.0,0.026552338868412233
122,1992,MD,0.5792132030614202,0.02616831254282238,0.0667723979092491,0.25897605526376766,0.04431219107568312,0.0,0.0,0.024557840147057513
123,1992,ME,0.03569626864948382,0.0015740702484081403,0.13945075169234708,0.3416319041155494,0.22396761854335984,0.0,0.0,0.2576793867508517
124,1992,MI,0.6645553234077624,0.09996270638179108,0.006596246431789433,0.19773759532944457,0.018697385079420176,0.0,0.0,0.012123536429530667
125,1992,MN,0.6383998622515219,0.01604336573264177,0.016112170421812986,0.27736374907958206,0.02639183937637218,0.0,3.6016895053524086e-06,0.02568541144856375
126,1992,MO,0.8270035368407878,0.004175101230125408,0.0014236280644468512,0.1419444693047033,0.026009156921518353,0.0,0.0,-0.0005558923615817221
127,1992,MS,0.338712017823413,0.20467644577603172,0.01789080017115221,0.35330780516052696,0.0,0.0,0.0,0.08541293106887614
128,1992,MT,0.6739024029093835,0.0013347287192546462,0.0006546807880957442,0.0,0.31934175159543693,0.0,1.9305283914123146e-06,0.004764505459437764
129,1992,NC,0.6508499808259885,0.004035371318258936,0.0037420566904064773,0.2541324420196268,0.0644266105010814,0.0,0.0,0.02029889790340129
130,1992,ND,0.9372170728042027,0.0004661955719450728,0.0019217227356847003,0.0,0.05905586549706769,0.0,0.0,0.0013391433910998464
131,1992,NE,0.554733500232637,0.006487793492924884,0.0004228222713270403,0.39011254064458234,0.04795639320919429,0.0,0.0,0.0002869501493344763
132,1992,NH,0.2108244798178611,0.0037705924482444,0.09348748744232831,0.5205081240619576,0.09218811116014265,0.0,0.0,0.07922120506946599
133,1992,NJ,0.12387965522363564,0.3324254842901067,0.029964606552205668,0.4945742505487471,0.0005125502204172067,0.0,0.0,0.01864345316488768
134,1992,NM,0.9030609376646587,0.086025662501686,0.001323824153515293,0.0,0.009086252457209867,0.0,0.0,0.0005033232229302204
135,1992,NV,0.7042783474046926,0.1452913910470151,0.014030812578437054,0.0,0.08504924907944275,0.0,0.0,0.050453788649195336
136,1992,NY,0.21659337875724924,0.21317924875642447,0.14544989681690335,0.19178355187853768,0.22276210156428172,0.0,0.0,0.01023182222660354
137,1992,OH,0.8807818103227645,0.0024715366060202295,0.0018750600021525227,0.10754985583211624,0.001839036918089536,0.0,0.0,0.005482700318856959
138,1992,OK,0.5999995440587982,0.3283465364306619,0.0010323868633900972,0.0,0.06482566008287571,0.0,0.0,0.0057958725642741115
139,1992,OR,0.08742586616427098,0.03608212316178858,0.00025162134593497744,0.10798315301218027,0.7490436853857991,0.0,1.272866311205564e-05,0.019200822266913973
140,1992,PA,0.6082567636040661,0.015093360077939577,0.014759847718281106,0.3351774633401307,0.014367524500134876,0.0,0.0,0.010986499337855284
141,1992,RI,0.0,0.9639098011474952,0.02067184164523777,0.0,0.002078489845262638,0.0,0.0,0.013339867362004345
142,1992,SC,0.31923557380467754,0.0036561566538528137,0.0021327479362451187,0.6139438789613807,0.044632914680415636,0.0,0.0,0.016317469251828916
143,1992,SD,0.42044763603565183,0.00010277897046209233,0.0011962063353469687,0.0,0.5782533786585391,0.0,0.0,0.0
144,1992,TN,0.6627513347205138,0.0035436358891904668,0.00166689578262685,0.2013371077100882,0.12876257368153196,0.0,0.0,0.0009154434515400194
145,1992,TX,0.41818248904165783,0.4638062427784645,0.005608694846838745,0.08438525893725611,0.009087956800289093,1.2711325222035761e-06,0.0,0.017808601084107936
146,1992,UT,0.9493293029824258,0.018997874636562433,0.0010119703744657445,0.0,0.018123822270021496,0.0,0.0,0.012537029736524555
147,1992,VA,0.46537601605782075,0.04393232623432199,0.032879992910322786,0.4140792414811988,0.01934213786348659,1.9520036376829972e-07,0.0,0.024381501436479477
148,1992,VT,0.0,0.012960607719446373,0.0005519346253148265,0.7668347247369789,0.1892137847315335,0.0,0.0,0.03043894818672638
149,1992,WA,0.11167757556855856,0.014728575674025067,0.000297690528558119,0.06582122016947511,0.7900409342110407,0.0,0.0,0.017433992285299942
150,1992,WI,0.6919940586665264,0.007763644832152298,0.0031752546729158808,0.22921671985959824,0.04911920526862101,0.0,0.0,0.018731116700186186
151,1992,WV,0.9759531124530025,0.0016079848095621823,0.0032093038318271624,0.0,0.01691144830208294,0.0,0.0,0.002317485355291918
152,1992,WY,0.9742639561138425,0.008034511740317475,0.001376916371265606,0.0,0.014965427940277855,0.0,0.0,0.0002903901394112817
153,1993,AK,0.093182518518156,0.5578848917820269,0.10267323186764074,0.0,0.22774495973538775,0.0,0.0,0.01851439809678853
154,1993,AL,0.6778574318877129,0.012693941338834124,0.0019423176436702393,0.17942283054341607,0.09094506944824464,0.0,0.0,0.037138409138122115
155,1993,AR,0.44671924158269555,0.0667494035727706,0.0018056649487659517,0.3338796395554282,0.11134424368770379,0.0,0.0,0.03950180665263591
156,1993,AZ,0.5443661017559104,0.028283593976402687,0.0012478934623042321,0.3220272606344718,0.09781199330160958,0.0,0.0,0.00626315686930138
157,1993,CA,0.016738543525616646,0.42592596157833396,0.019261295439586757,0.16888915756543582,0.21654840887706028,0.00247112900976082,0.015956092604890892,0.13414832278077315
158,1993,CO,0.8966458794919407,0.044125435895012596,0.00026185607711267197,0.0,0.055836208585684256,0.0,0.0,0.0031306199502496817
159,1993,CT,0.10668580715253971,0.042084052122802515,0.13333003492732198,0.66297906090975,0.012610321113813527,0.0,0.0,0.04231072377377221
160,1993,DC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161,1993,DE,0.5960086186247461,0.11413024192475227,0.2777454955154763,0.0,0.0,0.0,0.0,0.011444850560232787
162,1993,FL,0.4155660298004354,0.13660391808146155,0.2285667220213472,0.17038212263475502,0.001387285160553365,0.0,0.0,0.03645654239853743
163,1993,GA,0.6333573624941695,0.006862796153098628,0.011216759443161039,0.2684475511000653,0.04393058361150904,0.0,0.0,0.03618494719799649
164,1993,HI,0.14874502787547517,0.0,0.7435854527601281,0.0,0.005656151485862336,0.0,0.0022068273066117227,0.09980654057192268
165,1993,IA,0.8590481085954191,0.014009448590507297,0.0017761857440040352,0.10093942674615283,0.023313728881447924,0.0,0.0,0.0009131014424687587
166,1993,ID,0.003730882419815078,0.014879859206395485,4.101227016870948e-05,0.0,0.9223474436112139,0.0,0.0,0.05189542668567788
167,1993,IL,0.4286440575895294,0.014824434839121034,0.005117296496594835,0.5463350943061938,0.0009075719393177802,0.0,0.0,0.004171544829243171
168,1993,IN,0.961806535154129,0.009404127005649377,0.0035921600258784813,0.0,0.004326717835798125,0.0,0.0,0.020870459978545114
169,1993,KS,0.7293901103861361,0.0528665838725966,0.0026090174918916255,0.21499703599914508,0.0001356736996628461,0.0,1.5785505677923919e-06,0.0
170,1993,KY,0.961464000715878,0.00027803099372620806,0.0011379952577079775,0.0,0.03711997303268777,0.0,0.0,0.0
171,1993,LA,0.24579419436664784,0.4603352797799977,0.04416008071360327,0.18231092704848406,0.015599083944160682,0.0,0.0,0.042730346809299866
172,1993,MA,0.2678156987603403,0.24407500829036047,0.31262404526008214,0.11701126410251265,0.02379697538307722,0.0,0.0,0.03467700820362722
173,1993,MD,0.5586518202010731,0.01717074843532004,0.09259638869659687,0.2734858515366484,0.03686858306908497,0.0,0.0,0.021226608061276686
174,1993,ME,0.035171028146557204,0.0006326263561951528,0.11931974798440811,0.3676038178404987,0.20787264369417927,0.0,0.0,0.26940013597816154
175,1993,MI,0.6012969115523048,0.09420277980853156,0.007159776147740814,0.26817137460434853,0.016563561471539864,0.0,0.0,0.012256705692206068
176,1993,MN,0.6505892115315776,0.011641362573450633,0.014484441470927928,0.272158950478348,0.026130595074298997,0.0,4.200666043984152e-06,0.02499123820535285
177,1993,MO,0.7652976252353068,0.00821567894769756,0.011862610269096378,0.15650547778219356,0.059464172752028,0.0,0.0,-0.0013455649863222336
178,1993,MS,0.3423165622562065,0.13895277401953918,0.1387944564248071,0.3046677747484863,0.0,0.0,0.0,0.07526843255096095
179,1993,MT,0.589910950739279,0.00146274927999811,0.0009244391139827689,0.0,0.4027205125956034,0.0,0.0,0.004981348271136748
180,1993,NC,0.6669781759415184,0.004141554872837531,0.0042727521969283064,0.24926890409180796,0.05232229020818713,0.0,0.0,0.020550988053814803
181,1993,ND,0.9468766277285222,0.0002468652543434295,0.0021322654910912553,0.0,0.049369910977095886,0.0,0.0,0.0013743305489472466
182,1993,NE,0.6491939648845384,0.006724922528180727,0.0008363041866130084,0.2989840408909032,0.04400814081824775,0.0,0.0,0.0002526266915169319
183,1993,NH,0.2009043413804058,0.0007081924500515922,0.08031719978624323,0.5569746151516122,0.08684540065850878,0.0,0.0,0.07425025057317845
184,1993,NJ,0.11305790341984907,0.32154466733417614,0.03051458477031757,0.5157162241082727,0.00039311296695273765,0.0,0.0,0.018773507400431756
185,1993,NM,0.8873699021949499,0.10049098736288173,0.0015060257729749467,0.0,0.01022201512580064,0.0,0.0,0.0004110695433927459
186,1993,NV,0.664945372554853,0.1716073951710271,0.01391262161699416,0.0,0.08391372618165442,0.0,0.0,0.06552736239830431
187,1993,NY,0.19724490935838393,0.2179604112285946,0.12133988004011978,0.21646303193216937,0.23702343929185388,0.0,0.0,0.009968328148878429
188,1993,OH,0.9153977439891358,0.0027466684263390898,0.002558480688891641,0.0740229329643779,0.0014020762852897113,0.0,0.0,0.0038720976459658777
189,1993,OK,0.5961694873480504,0.3153248704144587,0.001059430896047837,0.0,0.08196920248173836,0.0,0.0,0.005477008859704611
190,1993,OR,0.08399968646790466,0.042426261200152665,0.0008033484464234136,-0.0005076642968428344,0.8557488698587686,0.0,0.0,0.017529498323593518
191,1993,PA,0.59670742456223,0.02135412375012783,0.027665171279246586,0.3274056683393765,0.013114131738908751,0.0,0.0,0.012608370963032838
192,1993,RI,0.0,0.966419279719872,0.015536206062809305,0.0,0.002011662282521838,0.0,0.0,0.01603285193479685
193,1993,SC,0.3484492036343921,0.002657069887003919,0.0025870089780170307,0.5908408249278684,0.03773770676970409,0.0,0.0,0.017632029539940825
194,1993,SD,0.5026308573990236,0.002003040237191017,0.002337926797222953,0.0,0.4930281755665624,0.0,0.0,0.0
195,1993,TN,0.8268997001645778,0.0039619702718845205,0.003236226462981618,0.04472994286640368,0.12119271943382644,0.0,0.0,-0.0009441125564614973
196,1993,TX,0.43727372917595514,0.49149035858757645,0.006187980751961248,0.04139886949029763,0.005960868429763864,1.2212672072086532e-06,0.0,0.01634848345891169
197,1993,UT,0.9432643369263501,0.017796029855098795,0.001074223102626212,0.0,0.025251524585838635,0.0,0.0,0.012613885530086204
198,1993,VA,0.4802141647335367,0.07148620319116263,0.04083386141649948,0.3704680381643704,0.02144395381649419,1.3062608593139093e-07,0.0,0.015553648051850718
199,1993,VT,0.0,0.0044270112721035626,0.0010829574709314532,0.7261668064598445,0.21131258795395547,0.0,0.0,0.05701063684316497
200,1993,WA,0.10040344436532954,0.03634202850827749,0.000675418783737983,0.0810830510773608,0.764950160789536,0.0,0.0,0.0165458169264852
201,1993,WI,0.6877376760381151,0.008194424074961397,0.006679253016687264,0.22820271571521408,0.049495594538632406,0.0,0.0,0.01969033661638974
